restaurant_code,rating,feeling,commentText,customerId
0jgo6q,10,HAPPY,خیلی خیلی خوب بود عالی بود همه چی میتونم بگم تنها طباخی خفن توی شمال تهران هستید,12626804
0jgo6q,10,HAPPY,عالی,2103796
0jgo6q,8,HAPPY,آب سیرابی رو از آب کلهوپاچه ریخته بودن. طعم سیرابی عوض شده بود. اصلا خوب نبود.,11862926
0jgo6q,2,SAD,بسیار بد مزه ،,8452749
0jgo6q,2,SAD,بیمزه بود,313590
0jgo6q,10,HAPPY,عالى بود ممنون,1916020
0jgo6q,10,HAPPY,البته خوب پخته نشده بود و دوباره پختیمش ولی بسیار تمیز و خوب بود,185538
0jgo6q,6,HAPPY,بی مزه بود,1725796
0jgo6q,10,HAPPY,بسیار عالی,2383317
0jgo6q,2,SAD,سلام واقعا تا به حال کله پاچه به این بی مزه گی و بی نمکی نخورده بودم غذا کاملا سرد و از دهن افتاده بود با این حجم از تعاریف انتظار بیشتری از کیفیت غذا و طعمش می رفت که متاسفانه اینجوری نبود ,9439532
0jgo6q,10,HAPPY,کیفیت خوبی داشت  اما نسبت به مسافت هزینه پیک زیاد است  و همچنین یک ظرف یکبار مصرف ۳هزارتومانی را بنام هزینه بسته بندی ۱۰۰۰۰تومان حساب کردن،منصفانه نیست,3908639
0jgo6q,8,HAPPY,آب گوشت کم بود ( با اینکه یک دست کامل خریدم و دو تا آب گوشت جدا هم خریدم) ، بناگوش تمیز نشده ارسال شده بود,608180
0jgo6q,8,HAPPY,به جای چشم بیخ گوش فرستاده بود,4038479
0jgo6q,10,HAPPY,تمیز عالی داغ و سریع رسید ممنونم ,1830122
0jgo6q,10,HAPPY,عالی بود,783078
0jgo6q,10,HAPPY,عالی و سریع,5440435
0jgo6q,10,HAPPY,تمیز، عالی، ارسال سریع,4996635
0jgo6q,10,HAPPY,عالی بود تازه و خوشمزه,8580823
0jgo6q,10,HAPPY,همه چی عالی بود حتی زودتر از زمانی که گفته بودن هم رسید دستم ,8878590
0jgo6q,10,HAPPY,خوب بدو,8792143
0jgo6q,10,HAPPY,ممنون از توجه به توضيحات,3410473
0jgo6q,10,HAPPY,خوب بود,501724
0jgo6q,10,HAPPY,به موقع تحویل دادن ‌کیفیت بد نبود,8230372
0jgo6q,10,HAPPY,خیلی خوب بود بسته بندی و نان سنگک هم عالی بود ممنون,10940192
