restaurant_code,rating,feeling,commentText,customerId
0jnngv,4,SAD,کاهو پلاسیده و کهنه و مرغ مونده,161649
0jnngv,4,SAD,فوق العاده چرب و سالاد کاملا یخ زده و بی کیفیت بود این اولین بار بود لانجین همچین غذای بی کیفیتی رو تحویل داد,8024300
0jnngv,6,HAPPY,پاستا  بسیار بد بو و بد مزه بود، و سوپ هم خیلی آبکی بود . فقط هات داگ مثل سفارش ارسال شده بود . ,4720222
0jnngv,10,HAPPY,بسيار عالي,1670716
0jnngv,2,SAD,سالاد خیلی خیلی بد بود پنیر نداشت به بهانه اینکه پنیر اون زیر کاهو قرار گرفته مشتریو میخوان توجیه کنن ولی واقعأ غذاشون خوب نیست,6649935
0jnngv,10,HAPPY,سس درست پک نشده بود و ریخته بود,12905970
0jnngv,10,HAPPY,عالی با بسته بندی عالی,646652
0jnngv,2,SAD,"گوشت افتضاح بود همبرگر رسما به جز کاهو و گوجه هیچی نداشت و خیلی خشک بود سیب زمینی ریشه داده بود
واقعا توقع نداشتم اولین بارم بود از لانجین غذا سفارش میدادم و احتمالا آخرین بارم هم باشه فکر کنم چون حضوری نیست دیگه به کیفیت اهمیتی داده نمیشه واقعا پشیمونم به نظرات منفی که تعدادشون زیاد هم بود توجهی نکردم",9185412
0jnngv,4,SAD,پنکیک خیلی ضخیم بود,1400079
0jnngv,10,HAPPY,حجم سالاد نسبت به همیشه کمتر شده بود همیشه دونفره باید میخوردیم اینبار کمتر بود حداقل گرون میکنید از کیفیت کم نکنین,2055297
0jnngv,6,HAPPY,بد نبود ولی خیلی هم تعریفی نبود. حجم غذا هم به نسبت کم بود. ,222902
0jnngv,2,SAD,پیتزا به شدت بد بود پر از اویشن تلخ شده بود ,7240096
0jnngv,10,HAPPY,خیلی شیرین بود فقط,5619902
0jnngv,8,HAPPY,کیک کهنه و خشک بود,3403868
0jnngv,2,SAD,بسیار بد بو و از نظر کیفیت به معنای واقعی افتضاح,5075480
0jnngv,10,HAPPY,عالى بود,2919784
0jnngv,8,HAPPY,کیک ها بیش از حد شیرین بودن. باقی موارد خوب بود,289906
0jnngv,2,SAD,پنکک و وافل اصلا پیشنهاد نمیشه چون خمیر و مونده شده بودند,3437887
0jnngv,2,SAD,علیرغم تاکید بر ارسال سس آلفردو رستوران یک ذره سس و خامه رقیق وسطش ریخته بود و به بقیه قسمتها فقط پاستا آبکش شده بدون سس بود که علیرغم اعتراض نپذیرفتن,7771153
0jnngv,8,HAPPY,من وافل ميكس سفارش دادم كه بايد كاور شكلات و موز و توت فرنگي داشته باشه كه فقط لايه بالايي اين رو داشت و دومي كاملا سفيد و تقريبا مونده و بي مزه بود راستش تا حالا اينطوري نشده بود ولي ما مجبور شديم وافل زيري رو بندازيم دور چون قابل خوردن نبود,4519296
0jnngv,4,SAD,۱۱۰ هزار تومن یه سالاد سزار معمولی بدون سس سزار ! ,400921
0jnngv,8,HAPPY,مرغش نسبت به قبل کمتر بود و کاهوهاش ی مقدار تغییر رنگ داده بود,3909707
0jnngv,2,SAD,نیمرو آب انداخته بود و خیلی افتزاح بود,3316986
0jnngv,2,SAD,مزخرفترين پنكيكى كه خوردم,1627886
0jnngv,10,HAPPY,بینظیرترین طعم غذا رو بعد مدتها چشیدم عالی عالی بود ممنونم,7950177
0jnngv,6,HAPPY,متاسفانه کیک شکلاتی خیلی خشک و سفت بود.,4586935
0jnngv,8,HAPPY,سیب زمینی کبابی همراه چیاباتا بسیار بدمزه بود و بوی سوختگی میداد، قبلا که سیب زمینی سرخ شده بود خیلی بهتر بود,1948308
0jnngv,2,SAD,کاملن مونده بود و بو می داد,8561513
0jnngv,2,SAD,"من همین پیتزا رو از لانجین همیشه سفارش میدادم و دوست داشتم. اینبار خیلی گران و بی کیفیت بود.
مزه اضافی بدی داشت که بنظر میامد یکی از موادی که در تهیش استفاده شده اشکال کیفیتی داشت
و به قدری اون گوشتی که از چیپس هم نازکتره، سفت بود که مجبور شدم برای اینکه پدرم بتونه بخوره چرخش کنم. اصلا راضی نبودم. مواد روی پیتزا هم به قدری کم بود که تمام سطح پیتزا رو نپوشانده بود.",5520665
0jnngv,2,SAD,گوشت همبرگر بی کیفیت ، مخلفات ساندویچ خوش طعم ، سیب زمینی بی کیفیت ,9940317
0jnngv,2,SAD,متاسفانه اخرین باری بود که خرید کردم کیفیت پایین  وافل کهنه شکلات بد طعم حیف پولی که درداخت کردم حتی یک تیکه کامل مونده متاسفانه,6060483
