restaurant_code,rating,feeling,commentText,customerId
0gzqwr,8,HAPPY,من عاشق این کافه هستم و خیلی همه چیشون عالیه. فقط این دفعه ژامبون ساندویچ خیلی شور بود. :(,1864554
0gzqwr,10,HAPPY,عااالی/ واقعا خوشمزه,2380890
0gzqwr,10,HAPPY,خیلی عالی، ممنون که سریع ارسال کردید,6051541
0gzqwr,10,HAPPY,بسیار عالی، لذت بردم، خسته نباشید,4318193
0gzqwr,10,HAPPY,"بهترین ..
واقعا تو انتخابش شکی نباید کرد",8444816
0gzqwr,10,HAPPY,همه چی خوب. یه آمریکانو رو نفرستادن :(,2290760
0gzqwr,8,HAPPY,سلام من مشتری همیشگی این کافه هستم. قهوه‌هایشان عالی است و همچنین بسته بندی و سرعت ارسالشان... اما دوبار تا حالا از میان وعده‌هایشان سفارش دادم که فکر می‌کنم حجم مواد استفاده شده داخل نان بسیار کم است.,2017351
0gzqwr,10,HAPPY,خیلی خوب بود ترافل شکلات عالی بود برانچ مرغ میتونست بهتر باشه نوشته روی بسته خیلی قشنگ بود امیدوارم همینجوری پرانرژی ادامه بدین,1194855
0gzqwr,10,HAPPY,عاالي و خوشمزه,7322920
0gzqwr,10,HAPPY,"اولین روز سال با یه سفارش عالی
خیلی خوب بود",2815843
0gzqwr,10,HAPPY,استلا بی نظیره,2478121
0gzqwr,10,HAPPY,"واقعا عالی بود
سپاسگزارم",1443019
0gzqwr,10,HAPPY,خیلی مهربون هستین واقعا از سفارشم راضی بودم و اینکه چون یک بار سفارشم رو اشتباه فرستادین اما برای جبرانش یک کیک به همراش فرستادین چند روز بعدش واقعا به دلم نشستین و منو مشتری ثابت خودتون کردین دمتون گرم,275222
0gzqwr,8,HAPPY,خوشمزه بود واقعا فقط شاید به سلیفه من یه کم اون شیرینی سس رو دوست نداشتم ولی در مجموع خیلی خوب بود. کلا قهوه استلا خوب هست همه چیشون,273095
0gzqwr,10,HAPPY,"شیک بادام‌زمینی و کارامل مزه ی بهشت میداد.
کیک شکلاتی کمی سفت و پررررررررررررر از پودر کاکائو بود جوری که اصلا مزه کیک رو متوجه نمیشدی!",9591306
0gzqwr,10,HAPPY,باید یه تشکر ویژه از مدیر مجموعه کرد که همه چی از توجه به کامنت ها تا طعم و کیفیت مواد و ارسال و بسته و همه چی رو در بهترین حالت حفظ کرده. واقعا کارشون درجه یک و منظمه,3241748
0gzqwr,10,HAPPY,کیفیت خوب بود اما اشکال در بسته بندی احتمالا باعث شده بود یکی از سفارشات من که قهوه بود کاملا ریخته بود. ,5097831
0gzqwr,8,HAPPY,"هات چاکلت ها مثل همیشه نبود
(غلظت شدید هات چاکلت ها به خاطر زیاد بودن نشاسته ذرت)",6214800
0gzqwr,8,HAPPY,سیب و دارچین کاملا سرد بود انگار از توی یخچال گذاشته بودن لای نون,907787
0gzqwr,10,HAPPY,"مثل همیشه عالی
لطفا به منوی صبحانه لاته رو هم اضافه کنید ممنون",4991472
0gzqwr,8,HAPPY,جدیدا کیفیت قبل رو نداره سیب و دارچین ها خیلی سرد هست و قهوه هم طعم و کیفیت قبل رو ندارد. :(,907787
0gzqwr,8,HAPPY,بدنبود,7277593
0gzqwr,8,HAPPY,كيفيت قهوه خوب نبود، نوشيدني جنسينگ هم برامون ارسال نشد,319694
0gzqwr,6,HAPPY,نان‌ها «بسیار» خشک و در کل خیلی انتظار بیشتری داشتم از همه چی!,932963
0gzqwr,10,HAPPY,باااوورممم نمییشههه چجوری میتونید انقددد خوب بااشییدد.طععمم بههششششتت دارهههه ,13514541
0gzqwr,10,HAPPY,من همه جوره از سفارش‌هام به شما لذت می‌برم. کیفیت همه چیز به کنار این نوش جانی که روی پاکت می‌نویسید صبحم رو زیبا می‌کنه..سال نوتون مبارک حرفه‌ای ها,4873285
0gzqwr,10,HAPPY,وسایلشون اصلا قابل خوردن نیست,1321087
0gzqwr,10,HAPPY,اگه میخوای پولتو بریزی دور از این جا خرید کن,1321087
0gzqwr,4,SAD,من کیفیت و طعم هایی که تو کاتالوگ قهوه نوشتند رو حس نکردم. به دوستان هم سرو کردم، همچین طعم هایی نبود. یه قهوه عادی.,349513
0gzqwr,4,SAD,خیلی بی مزه بود.,9417242
0gzqwr,10,HAPPY,این دفعه خیلی تند بود که ممکنه برای بعضی افراد مناسب نباشه,4266705
0gzqwr,4,SAD,بسته‌ی سفارش رو گذاشته بودن توی مایکروفر و همه‌ی قسمت‌های پلاستیکی بسته بندی شامل بسته‌بندی کیک و کارد و چنگال ارسالی ذوب شده به دستم رسید,251572
0gzqwr,8,HAPPY," تخفیف میزارین حجم نون کم نکنید
خیلی خوشمزس ولی حجمش کوچیک شده بود",4235886
0gzqwr,8,HAPPY,شیر در سفارش ارسال نشده بود,1486439
0gzqwr,2,SAD,طعم خوبی نداشت، پیشنهاد نمیکنم,954125
0gzqwr,10,HAPPY,عالي,216444
0gzqwr,10,HAPPY,ممنون دونات خوشمزه ایی بود. رفتار پیک محترمانه بود,7124254
0gzqwr,10,HAPPY,تازه و خوشمزه و باکیفیت؛ ممنون,617812
0gzqwr,10,HAPPY,عالی بود عالی!,3338260
0gzqwr,10,HAPPY,خیلی خوبین شما! مرسی :),4610244
0gzqwr,8,HAPPY,با اینکه خواسته بودم قهوه اکسترا هات باشه کاملا سرد رسید,2519302
0gzqwr,10,HAPPY,عالی,5097831
0gzqwr,6,HAPPY,نسبت به قبل حجم نون بيشتر از مخلفات است و كيفيت هم پايينتر اومده,7445552
0gzqwr,10,HAPPY,کیفیت کمبو پنیر واقعا عالی بود و خیلی خوشمزه بود. همراه باهاش آیس کارامل ماکیاتو خواسته بودم که اون هم کیفیتش خیلی خوب بود. خیلی خیلی هم سریع به دستم رسید. ممنون,13417883
0gzqwr,10,HAPPY,فوق العاده بود.قهوه زیرو عالی ،ترافل دست ساز خوشمزه و خاص در مجموع عالی بود,359796
0gzqwr,10,HAPPY,از هر نظر عالی بود. دمتون گرم!,4610244
0gzqwr,10,HAPPY,واااای واقعا خوب بود,1533707
0gzqwr,10,HAPPY,خیلی عالی بود واقعا ۵ستاره براش کم بود,1443019
0gzqwr,10,HAPPY,امتیاز کامل رو دادم ولی کاش موادش لای نون بیشتر بود,346653
0gzqwr,2,SAD,قهوه خیلی بد بود,2896801
0gzqwr,10,HAPPY,مثل همیشه عالی,1951574
0gzqwr,10,HAPPY,واااای هرچقدر از خوب بودن قهوه استلا بگم کم گفتم، بی نظرید، تو بسته بندی تو کیفیت تو سرویس دهی فوقالعادهانقدری که بهم سفارش امروز چسبید که حد نداره ممنون از خانواده استلا,4671431
0gzqwr,10,HAPPY,مثل همیشه بی نظیر,13137441
0gzqwr,10,HAPPY,عالی,13631322
0gzqwr,10,HAPPY,عالی ,173820
