restaurant_code,rating,feeling,commentText,customerId
091lqn,2,SAD,نه نان سنگک گذاشته بودن نه چشم گذاشته بودن.متاسفم ازین سفارشی که دادم.,2991025
091lqn,2,SAD,"پاچه ها نپخته بود 
غذا بی مزه و بی نمک بود
نصف سنگک گذاشته بودن برای یک دست کله پاچه اونم ۵هزار تومن!!؟؟",1277711
091lqn,10,HAPPY,خوب بود,11580030
091lqn,10,HAPPY,سیرابی بسیار خوش مزه بود ، خیلی تمیز و مرتب ارسال شد، فقط خیلی با تاخیر ارسال شد ,5513524
091lqn,10,HAPPY,عالی,3757810
091lqn,10,HAPPY,خوشمزه و از همه مهم تر به موقع اومد . بسته بندی نیز خوب بود ,3778074
091lqn,10,HAPPY,همه چیز عالی رود اما به نظرم فقط ظرفی رو که به اجبار بابد انتخاب میکردیموهزینه ای اضافه بود,4607724
091lqn,10,HAPPY,عالی بود,5812267
091lqn,4,SAD,بسیار سرد تحویل دادن. متاسفم براشون,8492298
091lqn,8,HAPPY,"معمولا با کله پاچه نان هم ارسال میشه، ولی ارسال نشد. مجبور شدیم دوباره نان سفارش بدیم
حداقل اعلام کنید ارسال بدون نان تا از جای دیگه سفارش بدیم. ",5745962
091lqn,2,SAD,سرد مونده بدمزه و بی کیفیت ,3312084
091lqn,8,HAPPY,سرد و بی مزه ,4914696
091lqn,10,HAPPY,همه چیز عالی بود خدا کنه همینطور بمونه لذت بردم ,5648694
091lqn,10,HAPPY,Ali bod,3552686
091lqn,2,SAD,,4812370
091lqn,10,HAPPY,خوب و عالی بود وحجمش مناسب نان هم در بسته بندی گذاشته بودند ممنونم,5128627
091lqn,2,SAD,,381545
091lqn,2,SAD,,4884852
0l816n,4,SAD,"به شدت کیفیت اومده پایین اون که هیچ امروزم غذای مونده برای ما آوردین نصف ساندویچ رفت تو سطل
متأسفام برای هایدا...",8575326
0l816n,8,HAPPY,کیفیت معمولی,4064100
0l816n,2,SAD,نوشابه فانتا و اسپیرایت خواستم کوکا فرستادن و یکی از ساندویچ ها خواستم بدون سس باشه اما هر دو بدون سس بود و مزه بدی میداد مانده بود انگار,8568395
0l816n,10,HAPPY,آقا یه ساندویچ کالباس خشک اضافه ارسال کردین من پولشو چجوری پرداخت کنم؟,5802880
0l816n,6,HAPPY,کاهوها و گوجه پلاسیده در حد انتظار نبود,2043282
0l816n,4,SAD,این هایدا هایدای سابق نیست کاملا معمولی,1993390
0l816n,10,HAPPY,خوب بود فقط سوسیس خام بود و خوب سرخ نشده بود,11777566
0l816n,10,HAPPY,لطفا کیفیت را پایین نیاورید,3471200
0l816n,6,HAPPY,غذا سرد بود . کیفیت لازم رو نداشت,7293247
0l816n,8,HAPPY,نان ساندویچ کهنه بود ,4815502
0l816n,6,HAPPY,نونش خشک بود,8820214
0l816n,6,HAPPY,هات داگ سوخته بود,4364374
0l816n,8,HAPPY,ممنون،ساندویچ خوشمزه اما اندازه اش مثل بقیه مواد خوراکی که در هر آب رفتن هستن،آب رفته بود ,5312669
0l816n,10,HAPPY,خوب و داغ,7403394
0l816n,10,HAPPY,عالی بود,14037224
