restaurant_code,rating,feeling,commentText,customerId
0gyekm,8,HAPPY,من قیمه بادمجون سفارش دادم فقط قیمه خالی آوردن بعد اینکه نه نون داشت نه سبزی نه پیاز هیچی همراه غذا نذاشتن توی هر خورشت فقط یه دونه گوشت بودحالا اگه می خواستیم دوتا یکی این غذا بخوریم چه جوری گوشت رو تقسیم میکردیم,3543238
0gyekm,2,SAD,کیفیت خیلی خیلی پایین عکس غذا با سفارش ارسال شده کلی فرق میکرد واقعا از سفارشی که دادم پشیمان شده ام.,3046710
0gyekm,6,HAPPY,این بار در محتویات سوسیس بندری اضافه شده بود که بسیار چرب بود و روغن فراوان با مابقی محتویات تخم مرغ ها مخلوط شده بود به طوری که غیر قابل مصرف شد,328010
0gyekm,6,HAPPY,دور چین فقط نارنج و خیار شور داشت با سس,3313878
0gyekm,8,HAPPY,با اینکه زود رسید ولی سرد بود و اینکه با توجه به سفارش،نان فرستاده شده کافی نبود.,9077302
0gyekm,6,HAPPY,کباب کاملا شور، کوچک و برنج هم خشک بود. و زحمت گذاشتن کره هم بخودشون نداده بودند.,4958167
0gyekm,6,HAPPY,یه ماهی و یه نارنج و یه ذره ته یه ظرف سس خیلیییی کم ادم حس میکرد بش بی احترامی شده از ظاهر غذا!,5193503
0gyekm,10,HAPPY,كيفيت و سرعت ارسال و بسته بندي خوب... ممنونم,5227744
0gyekm,8,HAPPY,معمولی بود. بد نبود.,728778
0gyekm,10,HAPPY,عالی بود سپاس بیکران از مجموعه روف,7074265
0gyekm,10,HAPPY,بار دوم بود که ماهی سفارش میدادم خیلی خوب پاک شده هیچ تیغی نداره و خوشمزه سرخ شده.,8911847
0gyekm,10,HAPPY,بسیار خوشمزه و تازه بود، ممنون,9308026
0gyekm,8,HAPPY,"املت کاملا سرد بود ولی خوشمزه بود.
با نان لواش سرو کردند در توضیحات نوشتم که نون بیشتر بگذارند، نگذاشته بودن",9217686
0gyekm,10,HAPPY,خیلی خوب بود,328010
0gyekm,8,HAPPY,یک عدد ماهی و چند پر خیارشور و مقداری سس شبیه سس تارتار.,11911948
0gyekm,10,HAPPY,مثه همیشه خوب بود,621148
0gyekm,10,HAPPY,خوشمزه بود,8911847
0gyekm,4,SAD,به شدت سرد،بدمزه،کیفیت نامناسب،مغایرت در موارد گفته شده با ارسال شده,11845712
0gyekm,2,SAD,یخ یخ یخ!,4341259
0gyekm,10,HAPPY,عالی بود! به نسبت هم سریع رسید دستمون !فقط قارچ ها هم  اگر کمی طعم دار میشدن، خیلی خوب میشد  ممنون از شما و تیمتون :),4281867
0gyekm,10,HAPPY,عالی بود ,2058444
0gyekm,10,HAPPY,خوشمزه بود,3942873
0gyekm,2,SAD,بسیار بد طعم اصلا راضی نبودم,4531526
0gyekm,10,HAPPY,یکم سرد بود,8018048
0gyekm,4,SAD,حجمش خوب بود اما مزه ی هیچی میداد ! سسشون هم یه نصف ظرف. هم لیمو بدم هم از سس خودشون زدم هم کچاپ زدم شاید یه کم طعم بگیره بشه خورد.,8817130
0gyekm,2,SAD,"افتضاح بود
سرد بود
سوسیس تخم مرغ اصلا طعم خوبی نداشت
املت هم بر خلاف قیمتش دو نفره نبود
خلاصه که اصلا پیشنهاد نمیدم",477253
0gyekm,10,HAPPY,ممنون بابت سرعت عمل دست شما درد نکنه عالی,782472
0gyekm,2,SAD,Ghaza sard va kham ,4518277
0gyekm,2,SAD,بدون طعم مزه بدون سس خیلی بد,10181132
0gyekm,10,HAPPY,"خیلی خوب بود و خوشمزه 
ممنون ",6042559
0gyekm,8,HAPPY,"میکس سه نفره عالی ولی سیب درست سرخ نشده بود و سفت بود
در ضمن مقدار نون برای غذای سه نفره کمه
به هر حال ممنون",3698244
0gyekm,10,HAPPY,کیفیت و حجم خوب بود,621148
0gyekm,10,HAPPY,ممنون از سرعت عمل که از تایم اسنپ زودتر رسید,782472
0gyekm,6,HAPPY,"خیلی خیلی متوسط بود
با صبحانه انگلیسی هم نون لواش بسته بندی فرستاده بودن",6713691
0gyekm,10,HAPPY,"واقعا ۳نفره هست.ولی من تنهایی خوردم 
بسیار خوشمزه و لذیذ.
از همه لحاظ اوکی بود.واقعا دمتون گرم",142560
0gyekm,10,HAPPY,عالی بود,3413673
0gyekm,2,SAD,بسیار بسیار دیر تحویل شد,1170279
0gyekm,6,HAPPY,خیلی معمولی ,4354725
0gyekm,8,HAPPY,نان ارسال شده اصلا مناسب نبود,251390
0gyekm,8,HAPPY,خوب بود، به موقع و گرم رسید,7158150
0gyekm,4,SAD,معمولی رو به پایین بود و روغن برنج و خورشت خیلی زیاد بود,11214857
0gyekm,0,SAD,خورشت بادمجان بود اما حتی یک دانه کامل بادمجان هم نداشت- بادمجان را ورقه ای و بسیار نازک ( شبیه خیار سالادی ) برش داده بودند و کمتر از یک سوم یک بادمجان بود . برنج قطعا از ارزانترین برنج های بازار بود و بوی خیلی بدی میداد .,310125
0gyekm,4,SAD,واقعا هیچ تلاشی برای طعم دار کردن ماهی نکردن، هر چند حجم غذا خوب بود و یک ماهی کامل متوسط رو به کوچک بود، ولی فقط یه آرد سوخاری زده بودن بهش و هیچ ادویه مناسبی که یه مقدار بوی ماهی رو بگیره و یه مزه ای بده نداشت و خیلی هم چرب شده بود، سس هم اوضاع رو بدتر میکرد و چربی غیر قابل تحمل تر میکرد، امکان ندارن یه بار دیگه بگیرم ,1100463
0gyekm,6,HAPPY,بد نبود.ولی نوشیدنی یه چیز دیگه آورده بودن و سیب زمینی ها خوب سرخ نشده بودن,2912092
0gyekm,10,HAPPY,عالی بود ولی بهتره با نان داغ همراه باشه ,1118691
0gyekm,6,HAPPY,غذا سرد ،املت مزه رب میداد فقط ،ماء الشعیر استوایی گفتم مالت کلاسیک آوردند ،اول صبح انقدر تلخ بود نشد بخوریم.,3325705
0gyekm,8,HAPPY,یکم مزه ی روغن مونده میداد . ,398482
0gyekm,2,SAD,افتضاح بود,9159663
0gyekm,2,SAD,"برنج بی کیفیت
جوجه هم بو میداد.",1377219
0gyekm,4,SAD,مرغ به شدت بوی بدی میداد و من فقط تونستم چندتا قاشق از پلو رو بخورم,5216027
0gyekm,2,SAD,غذا خوراک بود و نان همراهش نبود،  کباب سفت بود ، سرد بود و کاملا بد حمل شده  بود و بهم ریخته بود ,5307435
0gyekm,6,HAPPY,نحوه طبخ غذا عالی ولی فوق‌العاده بو میداد ماهی خیلی خیلی بو میداد,8767351
0gyekm,10,HAPPY,طعم ماهی عالی بود و ساعتی که خواسته بودم رسید، فقط پیشنهاد میکنم یه مقدار دورچین برای این غذا اضافه کنید. ,550552
0gyekm,10,HAPPY,عالی بود,1309423
0gyekm,8,HAPPY,كيفيت صبحانه و بسته بندى خوب اما سرد سرد بود ,306591
0gyekm,8,HAPPY,"بسیار عالی و خوشمزه و تمیز بود و حجم غذا هم کاملا خوب بود 
فقط حیف که نان لواش بود‌. بهتره نون تافتون یا سنگک باشه ",1546443
0gyekm,8,HAPPY,"خوشمزه و خوب 
مناسب برای سه نفر
نون کم میذارن ",2409522
0gyekm,6,HAPPY,"سلام
متاسفانه املت کاملا سرد بود",3320753
0gyekm,4,SAD,وقتی می‌نویسید خوراک یعنی باید با نان خورده بشه، در حالیکه تو گزینه های انتخابی فقط قاشق و چنگال بود، در نتیجه باید نان ارسال بشه که نشد، سماق هم نداشت، بسته بندی خوب بود، کباب هیچ طعمی نداشت که من بگم یه فرقی با بقیه داره! واقعا هیچ طعمی نداشت،,3314324
0gyekm,0,HAPPY,مزه ی خوب و حجم خوب. ممنون,9078445
0gyekm,2,SAD,شدیدا بو میداد غذا بوی بدددد,6007305
0gyekm,10,HAPPY,"انقدر عالیه که نمیتونم چیزی بگم 
هم مزه هم حجمش خیلییییی خوبه",1546443
0gyekm,8,HAPPY,غذا بهتر است با كمي نان ارايه شود.,5475123
0gyekm,6,HAPPY,تو میکس ۳ نفره جای رولت سوسیس بندری گذاشته بودند که حجم خیلی کمی داشت ,575591
0gyekm,0,HAPPY,عالی به موقع و بسیار منظم و تمییز,1059651
0gyekm,10,HAPPY,مثل همبشه عالی,1546443
0gyekm,10,HAPPY,خوشمزه بود، دستتون درد نکنه.,3310880
0gyekm,4,SAD,سرد و بی نمک و بی مزه بود وقتی هم که تحویل گرفتم همه چی با هم قاطی شده بود و اصلا ربطی به عکسی که زده شده نداشت یک عدد نان تست داشت با یک بسته لواش,6629419
0gyekm,2,SAD,حجم غذا آنقدر کم بود که پاسخگویی یک نفر هم نبود. ,5079783
0gyekm,6,HAPPY,"سسی که در وسط جوجه کباب ریخته شده بود از نظر من طعم جوجه کباب رو خراب کرده بود و طعم مطلوبی نداشت ولی طریقه پختش خوب بود.
ماهی هم طعم اصالت خودش رو داشت و اگه کسی ماهی طعم دار و مرینت شده میخواد مطلوبش نیست",9289237
0gyekm,6,HAPPY,زرشک پلو غذای استانداردی هست. ولی قیمت این رستوران با کیفیت و حجمی که تحویل میده، همخونی نداره,792188
0gyekm,10,HAPPY,عالی و داغ و خوشمزه مثه همیشه,328640
0gyekm,4,SAD,وقتی زرشک پلو سفارش میدی و کوبیده میارن برات!!!! ,256632
0gyekm,8,HAPPY,کیفیت صبحانه واقعا خوب بود متاسفانه به جای دو پرس غذا یک پرس ارسال شد که دومی با تاخیر بسیار زیادی به دستمون رسید ,840507
0gyekm,2,SAD,خیلی بی کیفیت بود,8783508
0gyekm,2,SAD,کیفیت پایین,792188
0gyekm,6,HAPPY,کباب گرم نبود، ضمنا وقتی به صورت خوراک سفارش داده میشه، چند قطعه نان همراه غذا ارسال میشه!!! دریغ از یک تکه نان !!!,3536204
0gyekm,4,SAD,املت اصلا طعم خوبی نداشت و نان لواش ارسال شده سوخته و بی کیفیت بود,466194
0gyekm,2,SAD,حجم املت زیاد بود. ولی واقعا بیمزه و بی کیفیت بود. ,792188
0gyekm,2,SAD,"کیفیت پایین و قیمت بالا
بادنجونها بد مزه
گوشت واقعا کم گذاشتند
",792188
0gyekm,8,HAPPY,"غذا خيلي خوب و خوش طعم بود و بسيار تميز ارسال شد ولي متاسفانه هم خيلي دير ارسال شد و هم اين دير فرستادن باعث شده بود كاملا سرد باشه و مجبور شديم گرم كنيم غذا رو.
ولي در كل حجم و طعم غذا خيلي عالي بود.",3336882
0gyekm,6,HAPPY,غذا خیلی دیر و سرد به دستم رسید.به جای نوشابه ی زیرو و بدون هماهنگی کوکاکولای معمولی ارسال شده بود,1238231
0gyekm,10,HAPPY,بسیار عالی و به موقع,1568719
0gyekm,8,HAPPY,"غذا عالی هست
اما کاش نون همراهش فرستاده بشه
ما هربار از اینجا می‌خوایم سفارش بدیم یا باید جداگونه نون سفارش بدیم یا نظرمون فقط به خاطر نون عوض می‌شه و از جای دیگه غذا می‌گیریم ",536152
0gyekm,2,SAD,افتضاحح! ماهی به شدت بو میداد و مونده بود. واقعا خورده نمیشد.اصلا نخرید,6799385
0gyekm,8,HAPPY,حجم زیاد بود،به راحتی ۳نفر جوابه.فقط سوسیس بیشتر سرخ میشد بهتر بود،خام بود.ولی درکل همه چی عالی،زودتر از تایمی که زده بود رسید،گرم بود.ممنون,5999051
0gyekm,10,HAPPY,نون خیلی کم میزارید ,11358000
0gyekm,0,HAPPY,بسیار خوشمزه و عالی بود.یکبار امتحان کنید به همه پیشنهاد میدید,6248501
0gyekm,10,HAPPY,خیلی خوب بود,3838312
0gyekm,10,HAPPY,"بهترین صبحانه ای بود که تا حالا سفارش دادم از اسنپ فوود
هم کیفیت،هم زمان ارسال،هم حجم غذا همه چی بیشتر از حد انتظار
و اینکه تماس گرفتن و پیگیری کردن،مرسی واقعا",5083092
0gyekm,10,HAPPY,کیفیت غذا بسیار خوب بود و نسبت کیفیت به قیمت هم عالی بود,3656899
0gyekm,10,HAPPY,غذا بسیار تازه و به موقع رسید اولین بارم بود ولی قطعا بار آخرم نیست ممنونم ازتون,1548535
0gyekm,0,HAPPY,غذاها خیلی خوب و خوشمزه بود ولی نون که کنار غذا بود به شدت مونده و بیات بود,4632509
0gyekm,10,HAPPY,بسیار عالی وخوشمزه ,1467439
0gyekm,10,HAPPY,"کیفیت املت و نان بسیار خوب بود، ولی متاسفانه گرم نرسید.

ممنون از روف‌تاپ‌گاردن",234365
0gyekm,0,HAPPY,"سلام
غذا کیفیت خوبی داشت 
درچینش خیلی خوب و خوشمزه بود ولی من اشتهام زیاده و به نظرم کبابه برام کم بود و بیشتر نون خوردم تا سیر بشم :-)
",305574
