restaurant_code,rating,feeling,commentText,customerId
pz1w81,10,HAPPY,"همه چیز عالی بود 
واقعا با کیفیت بود
قیمت ها واقعا منصفانه است 
امیدوارم امسال افزایش قیمت شدید نداشته باشند",230730
pz1w81,4,SAD,"نان مونده فرستاده بودن واقعا پشیمان شدم از اینکه بهشون سفارش دادم 
بیشتر مزه صبحانه به نان تازه اش هست ولی وقتی نان مانده دیدم اصلا خوشم نیومد و درواقع هیچ لذتی نبردم از صبحانم",8013555
pz1w81,8,HAPPY,املت گیلانی فقط طعم سیر میداد و نون همراهش ارسال نشده بود ,5428263
pz1w81,2,SAD,مغایرت در منو که غذای موجود بعد از ثبت اطلاع دادن که موجود نیست  و مغایرت در ارسال که مجدد موجب زمان اضافی شد,11451506
pz1w81,8,HAPPY,مزه ی خیلی خوبی داشت اما خیلییییی خیلیییی مقدارش کم بود,1265509
pz1w81,8,HAPPY,متاسفانه نمی‌دونم چرا املت رو بدون نان فرستادن ,230730
pz1w81,10,HAPPY,عسلش نسبت به خانه اش یکم کم بود در کل عالی,2326160
pz1w81,2,SAD,سوسیس تخم مرغی که سالها عاشقش بودم، دیگه بدم میاد اسمش میاد,555904
pz1w81,6,HAPPY,خيلي بد مزه بود,1242219
pz1w81,2,SAD,طعم بسیار بد و پر از ادویه,184908
pz1w81,8,HAPPY,جالب نبود,156292
pz1w81,6,HAPPY,کاش مینویشتین چه مقدار نان ارسال میکنید که خودمون جدا نون تهیه کنیم که املت روی دستمون نمونه، یه تیکه ی خیلی کوچیک نون برای این حجم املت واقعا بی احترامیه,967569
pz1w81,6,HAPPY,"بسته بندی خیلی خوب بود
اما متاسفانه مزه‌‌ی‌ خوبی نداشتن",270051
pz1w81,8,HAPPY,گوجه نداشت ,1551585
pz1w81,8,HAPPY,نسبت به قیمت کم بود,528884
pz1w81,2,SAD,واقعا جای تاسف داره. نه نون داشت و نه گردو داخل املت و بسیار بی کیفیت,841017
pz1w81,6,HAPPY,املت مثل همیشه خوشمزه و تازه نبود,967569
pz1w81,8,HAPPY,یکم روغنش زیاد بود ولی خوب بود,571248
pz1w81,2,SAD,متاسفانه نان همراه صبحانه نبود,5434291
pz1w81,2,SAD,اصلا گرم نبود فكر كنم از ديروز درست كرده بودن و يادشون رفته گرم كنن ماستيده بود ,156292
pz1w81,6,HAPPY,بسته بندی خوب بود ارسال زودتر از زمان اعلامی بود ولی خیلی از سبزیجات خشک و فلفل استفاده شده بود تو غذا .,1253089
pz1w81,2,SAD,خیلی بد بود,1506355
pz1w81,6,HAPPY,املت بدون نان ارسال شد. گزینه‌ای هم برای انتخاب و اضافه کردن نان وجود نداشت. املت خالی رو چجوری بخورم؟,305290
pz1w81,2,SAD,کاپوچینو خوب بود ولی املت ها اصلا خوب نبود و نتونستیم بخوریم,4922863
