restaurant_code,rating,feeling,commentText,customerId
32wwl3,4,SAD,نه بيكن داشت نه روكولا و به جاي تخم مرغ اصلي تخم مرغ پخته آبپز بود با خيار واقعا بد بود,904205
32wwl3,2,SAD,سوپ به طرز عجیبی تلخ بود !!!,5732627
32wwl3,10,HAPPY,عاااااااالی,5230548
32wwl3,6,HAPPY,خیلی بدمزه بود,1169493
32wwl3,2,SAD,سس سفید مخصوص پیترا همراهش نبود . سس مرغ بالزامیک‌همراهش نبود . بجای دیپ حموص دیپ گوجه گذاشته بودن,11823994
32wwl3,10,HAPPY,کیفیت پیتزا مثل همیشه عالی بود و خوشمزه فقط کمی شور بود و امیدوارم این مورد کوچیک هم رعایت بشه ،با تشکر,8789837
32wwl3,2,SAD,اصلا راضی نبودم از سفارشم‌ پشیمون شدم,11398736
32wwl3,10,HAPPY,خیلی خوب,3989672
32wwl3,8,HAPPY,درب سالاد باز شده و کمی‌ از محتوای سالاد ریخته بود داخل کیسه.,2913736
32wwl3,6,HAPPY,سینه مرغ خیلیییییی‌خشک‌شده بودیه و‌مثل دفعات‌قبل نبود اصلا.,11109109
32wwl3,2,SAD,نوشابه زيرو را ارسال نكردند,5161555
32wwl3,2,SAD,کیفیت مرغ گریل و سوسیس دست ساز خیلی پایین بود. مرغ گریل از مرغ ساخاری چرب تر بود و معلوم بود تازه نیست.,3659227
32wwl3,10,HAPPY,به توضیحات توجه نشده بود.,173683
32wwl3,6,HAPPY,کجای دنیا تو پیتزای پستو ادویه ماسالا میزنن؟,6340965
32wwl3,4,SAD,"نان جو، مزیت رقابتی رستوران بود که الان کیفیت اصلا خوب نیست
حجم گوشت هم خیلی کم",151550
32wwl3,2,SAD,سالاد افتضاح بود,1820918
32wwl3,2,SAD,ب,9087835
32wwl3,6,HAPPY,من فلفل دلمه ای نخواسته بودم ، داخل توضیحات هم نوشته شده بود اما فلفل دلمه ای داشت و برشته هم نبود!,7830877
32wwl3,10,HAPPY,"برگر‌خوب 
فقط سیب زمینی هر دفعه‌کهنه و بی کیفیته!!! 
واقعا حیف نیست به خاطر سیب زمینی، بی کیفیت باشید!!!",9446756
32wwl3,4,SAD,متاسفانه مرغ نرماندی کاملن فرق کرده بود و کیفیت سابق رو نداشت,4926260
32wwl3,2,SAD,پاستا تقریبا بدون مرغ بود شاید در حد ۳ ۴ تکه کوچیک و گوشت استیک خیلی سفت بود و اون هم خیییلی کم بود مقدارش و سالاد آسیایی سفارش داده بودم اصلا یه سالاد دیگه ارسال شده بود که گردو و پنیر داشت,517048
32wwl3,2,SAD,در پیتزا پستو، هیچ اثری از پستو یافت نشد,216367
32wwl3,4,SAD,کیفیت پایین پیتزا,184402
32wwl3,2,SAD,"مرغ داخل ساندویچ سوخته بود و متاسفانه اصلا خوب نبود 
قیمت هم با توجه به حجم و کیفیت خیلی بالاس",405487
32wwl3,2,SAD,سوپ به شدت تلخ و افتضاح بود,863787
32wwl3,2,SAD,شور بيش از حد نميشد خورد,4856705
32wwl3,4,SAD,ساندویچ چیکن کرم خوب نبود و خیلی کم حجم شده ,405487
32wwl3,6,HAPPY,خیلی چرب بود,11109109
32wwl3,8,HAPPY,بسته بندی و سرعت تحویل خیلی خوب کیفیت غذا متوسط البته حجم غذا خصوصا مقدار مرغ کاملا مناسب اما تکه های مرغ بسیار سفت.,1533557
32wwl3,4,SAD,به نسبت قیمت حجم خیلی خیلی کم بود، کیفیت و طعم حمص خیلیییییی بد بود ،من همه مدل حمص همه جای دنیا خوردم این با اختلاف بدمزه ترین بود، خیلیییی ترش و آبکی ، ادویه های زیادی، اصلا طعم ارده احساس نمیشد، تو حمص باید طعم نخود ،ارده و روغن زیتون مرغوب رو حس کنید هنه مواد اولیه بی کیفیت و طعم ترشی غالب بود,1146027
32wwl3,8,HAPPY,بسیار عالی هستید ولی جدیدا کمی غذاها ‌سوخته‌ ارسال میشن,972645
32wwl3,6,HAPPY,سیب زمینی انقدر شور بود نتونستیم بخوریم!,264481
32wwl3,8,HAPPY,نان خيلى زياد بود ,4895673
32wwl3,8,HAPPY,پیتزا مرغ و پستو یکم چرب بود و روغن پس داده بود ، یک بار هم پیتزا اسفناج و قارچ گرفتیم اون هم بیش از اندازه چرب بود,3428316
32wwl3,8,HAPPY,خیلیییی چرب بود!!!,11109109
32wwl3,6,HAPPY,سالاد عالی بود ولی پیتزا از کیفیت مناسبی برخوردار نبود بسیار خشک بود ,11364569
32wwl3,8,HAPPY,سس سالاد رو نفرستاده بوديد.,7818084
32wwl3,2,SAD,متاسفانه کیفیت غذا پایین آمده و دقت به توضیحات ندارند,2262851
32wwl3,2,SAD,بد مزه ترین سوپی بود که خورده بودم واقعا بد بود,4179836
32wwl3,2,SAD,من نوشتم گوجه نذارید اصلا توجه به توضیحات نمیکنید,1185209
32wwl3,2,SAD,مقدار گوشت نسبت به گذشته بساز کمتر شده و کیفیت ان سوخته بود,372987
32wwl3,10,HAPPY,صبحانشون خیلی خوبه سوپرایز تون می کنه حتما امتحان کنید ,150360
32wwl3,8,HAPPY,"سالاد عالی 
ولی نان سیر تیکه های بزرگ سیر داشت  داخلش ( سیر درسته) و خیلی بد بود ",3455620
32wwl3,10,HAPPY,من خیلی دوست دارم رستوران جو ولی سفارش امروزم یکم کیفیت امده پایین,8698917
32wwl3,10,HAPPY,"برگر‌خیلی عالی بود 
سالاد مرغ و گردو هم‌کثل همیشه خوب بود
نون سیر و سیب زمینی خوب نبود",9446756
32wwl3,4,SAD,سرد و بی‌کیفیت بود.,627504
32wwl3,10,HAPPY,این رستوران عالیه اینو همه می دونن!,762220
32wwl3,10,HAPPY,سالاد عالی ,4612901
32wwl3,10,HAPPY,خیلی تازه و عالی بود,313342
32wwl3,8,HAPPY,سرد رسید ساندویچها,3370045
32wwl3,10,HAPPY,از همه نظر عالی فقط پیشنهاد میکنم که مشتری ای که باش ما ۵۰۰ متر فاصله داره پیک رو رایگان بذارید ( حداقل داخل محدوده ) ,251651
32wwl3,10,HAPPY,عالی مثل همیشه,8809272
32wwl3,8,HAPPY,قيمت بسيار بالا,8905328
