restaurant_code,rating,feeling,commentText,customerId
pv1j6x,10,HAPPY,غذا داغ،کیفیت عالی،بسته بندی بهداشتی،چقد خوب اینکه همراه غذا قاشق و... بود،تشکر فراوان از شما,9537880
pv1j6x,2,SAD,آب گوشت اوکی بود اما نمیدونم چرا کوبیدش تلخ بود و اصلا طعم خوبی نداشت,2361549
pv1j6x,4,SAD,شايد يك پنجم تن ماهي توش بود و ذره اي مزه تن ماهي نداشت . قسم ميخورم,2029376
pv1j6x,10,HAPPY,بسیار عااالی هم خوشمزه هم بسته بندی عالی,4515250
pv1j6x,10,HAPPY,مرسی، همه چی عالی بود,8532519
pv1j6x,10,HAPPY,عالی بود عالی بی نظیر بود دیزی که خوردیم مرسی از مدیریت مجموعه که خیلی با ادب و احترام برخورد کردن و غذا هم عالی بود,9979850
pv1j6x,10,HAPPY,خیلی دیر دستم رسید,4973956
pv1j6x,10,HAPPY,کیفیت و بسته بندی عالی,8799490
pv1j6x,10,HAPPY,فوق الاده عالی بود کیفیت غذا پنیری که روی چرخ کرده بود خیلی خوشمزه ترش کرده بود غذا هم گرم هم به موقع هم رسید کیفیت غذا عالی بود دستتون درد نکنه متشکرم ازتون,11747156
pv1j6x,10,HAPPY,"فقط و فقط به خاطر صحبت با مالک و نوع برخوردشون ستاره میدم 
نه برای غذا",4866765
pv1j6x,10,HAPPY,عالی بود حتما پیشنهاد میشه! کارشون حرف نداره! نامبر وان! ,5317544
pv1j6x,10,HAPPY,بسیار عالی بود ممنون لطفا ظرف غذارو تغییر بدین درکل عالی بود.,7480908
pv1j6x,10,HAPPY,"بسته بندی خوب. 
یکم چرب بود ولی در کل خوشمزه بود.
مرسی",11585870
pv1j6x,10,HAPPY,عالي,13389031
pv1j6x,10,HAPPY,بهترین کوبیده ساری همینجاست بااختلاف خوشمزه,12739566
pv1j6x,10,HAPPY,عالی بود,5687104
pv1j6x,10,HAPPY,خوشمزه تميز,13389031
pv1j6x,10,HAPPY,عالی و حجیم بود به نظرمن ی دیزی برا دونفره ,13389454
pv1j6x,10,HAPPY,عالی مثل همیشه,9996588
pv1j6x,10,HAPPY,عاااالي,8660880
pv1j6x,10,HAPPY,عالی مثل همیشه,12338864
pv1j6x,10,HAPPY,مثل همیشه عالی وگرم خوشمزه سپاس ازشما,11747156
pv1j6x,10,HAPPY,غذا خیلی خوب بود فقط خواهش میکنم زودتر بفرستید دقیا ۴۵دقیقه طول کشید تا غذا بیاد از مدیریت محترم خواهش دارم یه وقتایی مشتری مهمون داره جلو مهمونش ابروش در خطره ،باتشکر از شما,9897398
pv1j6x,10,HAPPY,خیلی راضی بودیم ,4222378
pv1j6x,10,HAPPY,عالی خیلی خوب بود ،گرم و پر ملات,12163564
pv1j6x,10,HAPPY,دقیقا همون چیزی بود که میخواستم یه غذایی که قیافه اش هم اشتهاآوره نارنج کنارش هم تازه و پرآب و عالی.پر از زرشک هم بود که هم قیافه اش رو جذاب کرد و هم طعمشو.ظرفش هم فویل بود که یعنی احترام به مشتری و سلامتش  درمجموع یه بسته ی جذاب و دوست داشتنی ,11966513
pv1j6x,10,HAPPY,فوق العاده بود کیفیت عالی طعم خوب غذا با تاخیر‌ رسید ولی گرم بود و عالی بسته بندی خیلی خوب‌ بود,12499169
pv1j6x,10,HAPPY,کیفیت عالی بسته بندی عالی کلا همه چی خوب بود,11267774
pv1j6x,10,HAPPY,کلی غذا از کلی فست فود و رستوران خرید کردم یه جرات میگم یکی از بهترین ها بود خیلی عالی غذا عالی همه چی عالی ممنون,4751307
pv1j6x,8,HAPPY,"طعم وکیفیت غذاعالی
ولی بهتر وسالمتره غذاهای داغ درظرفهای مناسب سرو بشن.وکیفیت ارسال با انتخاب پیک مناسب",3658894
pv1j6x,10,HAPPY,بسته بندی فوق العاده کیفیت عالی,10703557
pv1j6x,10,HAPPY,تحويل به موقع و غذاي با كيفيت,11673384
pv1j6x,10,HAPPY,خوشمزه بود,8932860
pv1j6x,10,HAPPY,خوشمزه بود ممنون ,11394352
pv1j6x,10,HAPPY,"عاااااالی عااااالی
 زود رسید ب دستم و برخورد پیک عالی و کیفیت و طعم غذا بی نظیییر",7737668
pv1j6x,10,HAPPY,سلام غذا بسیار خوشمزه بسته بندی عالی بینظیر ه نکته جالب اینجا بود مدیریت قهوه خانه شخصاً  عذر خواهی کرد  بابت تاخیر پیک در یک جمله یکی از خوشمزه ترین غذاهایی بود که تو عمرم خوردم ممنونم از معرفی همچین قهوه خانه ای مرسی که هستی اسنپ فود,12714033
pv1j6x,10,HAPPY,کیفیت غذا عالی بود پر چرب و پرگوشت بسته بندی خیلی خوبی هم داشت حتما بازم سفارش میدم ممنون بابت کیفیت خوبتون.,12499169
