restaurant_code,rating,feeling,commentText,customerId
0jr9kq,6,HAPPY,در توضیحات گفته بودم داخل ساندویچ چیپس نریزید! ولی اصلا هیچ توجهی نشده بود,3662315
0jr9kq,10,HAPPY,ممنون خیلی عالی بود,13737707
0jr9kq,10,HAPPY,عالی بود.ممنون,5217756
0jr9kq,4,SAD,فلافل پنیری سفارش دادم ولی معمولی ارسال شد,3909487
0jr9kq,6,HAPPY,به جای همبرگر هات داگ فرستادن و بسیار شور بود غذاشون,6956876
0jr9kq,8,HAPPY,ساندویچ خوب بود فقط به توضیحات خواهشا دقت کنید,1799442
0jr9kq,8,HAPPY,حجم اصلا مناسب نبود و به توضیحات اهمیتی نمیدن,7654310
0jr9kq,4,SAD,بخدا شنیسل مرغ با مرغ ریش شده فرق داره..چرا مینویسین شنیسل بعد مرغ ریش ریش میفرستین..واقعا متاسفم..اصلا راضی نبودم از سفارشم,11563266
0jr9kq,8,HAPPY,"پیک بسیار خوش اخلاق و عالی
کیفیت غذای روژان خوب هست اما طعم فوق العاده ای نداره که بخواد فرق داشته باشه و متمایز باشه شاید استفاده از ادویه ها و یا فوت آشپزی به این نکته کمک کنه.",3695087
0jr9kq,10,HAPPY,همه چی عالی .فقط هر چی میگم گوجه نزار باز بیشتر میزارین,4456734
0jr9kq,4,SAD,علی رغم درج در توضیحات مبنی بر اینکه کالباس در ساندویچ نگذارید اصلا توجهی نشده بود غذا سرد و بی کیفیت بود به طوری ک قابل خوردن نبود ...,8914069
0jr9kq,8,HAPPY,خود سفارش عالی بود خیلی سریع دستم رسید و طعمش راضیم کرد تنها مشکل این بود که نوشابه بزرگ سفارش داده بودم که کوچیک آوردن,5746197
0jr9kq,6,HAPPY,کیفیت مثل همیشه نبود،به توضیحات هم توجه نشده بود,6289568
0jr9kq,4,SAD,سس نذاشته بودین,3792437
0jr9kq,6,HAPPY,نسبت به قیمت هم حجم کمه هم کیفیت,3606729
0jr9kq,2,SAD,مطمانا با این کیفیت و تحویل غذا دیگه سفارش نخواهم داد,3830606
0jr9kq,2,SAD,"کلا حواس پرتی در ارسال سفارش زیاده .
هر دفعه جیگر با قارچ انتخاب کردم برام جیگر همراه با سویس ارسال شده
هربار هم گفتم گوجه نزارید توجه نمیکنین",4456734
0jr9kq,6,HAPPY,با پنیر سفارش داده بودم اما بدون پنیر بدستم رسید سس هم یکی داشت,13146608
0jr9kq,8,HAPPY,"ساندویچ مرغ خیلی شور بود ...
اصلا نمیشد خورد",4456734
0jr9kq,6,HAPPY,در کل بد نبود ولی در جزئیات منو ذکر شده بود شنیتسل مرغ که داخل ساندویچ شنینتسل نبود بلکه مرغ ریش شده بود.,7684819
0jr9kq,2,SAD,تو این سنم این همه ساندویچ گرفتم با اختلاف از همه بدمزه تر بود طوری که نخوردمش کلا فقط پولم حروم شد اصلا پیشنهاد نمیدم این ساندویچو مرغ ابپز بخورین از این ساندویچ بهتره,13612099
0jr9kq,2,SAD,کیفیت عالی ولی هر بار سفارش دادم توضیحات اصلا خوانده نمیشه مثلا جایی نداره سس اضافه سفارش بدیم به جاش نان اضافه زدم تو توضیحات گفتم جای نان اضافه سس بزارید باز برداشته دو نان زده,9002984
0jr9kq,6,HAPPY,"این دفعه متاسفانه اصلا تو چیپس و پنیر سس استفاده نکرده بودن و کل مزه به همون سس هاییه که استفاده میکنن همچنین کل پنیر ها به فویل آلومینیومی چسبیده بود و اگر بشه یه فکری برای این مشکل بردارن
ساندویچ هم مثل همیشه خوب بود",308750
0jr9kq,2,SAD,دیگه از اینجا ساندویچ نمیگیرم هر دفعه تو توضیحات نوشتم اصلا نخوندن,9002984
0jr9kq,8,HAPPY,مثل همیشه نسبتا خام بود,10799195
0jr9kq,2,SAD,خیلی بی مزه بود,7963320
