restaurant_code,rating,feeling,commentText,customerId
099ovq,2,SAD,موقع ثبت سفارش نوشته در صورت نیاز به نان و ترشی و ... تیک بزنید ۸۰۰۰ تومن اضافه میشه و میفرستیم در صورتی که شما هرکجا کله پاچه بگیری نان باهاش میدن . تیک رو زدم و نان نفرستادن بچاش ترشی فرستادن. کله پاچه بدون نان چه فایده ای داره؟ به درد کی میخوره؟ اگه نان ندارین سفارش نگیرید تا نان آماده ارسال بشه. به هر قیمتی میخواین پول بگیرید از مردم واقعا؟ کیفیت غذا هم که فوق العاده وحشتناک قبلا از مشتریان حضوری نشاط بودم ولی از امروز به بعد نیستم.,194541
099ovq,6,HAPPY,برای سرویس نان اضافه هزینه دریافت کردین ولی هیچ نان ی ارسال نشده بود,4049314
099ovq,6,HAPPY,یک جفت پاچه سفارش دادیم ولی فقط یک عدد پاچه ارسال شده بود ، همیشه خیلی راضی بودیم متاسفانه امشب راضی نبودیم ، مغایرت در سفارش‍,1201919
099ovq,4,SAD,توی منو نوشته شده یک جفت پاچه قیمت هم اندازه یک جفت پاچه هست ولی یک پاچه تک ارسال شد. البته همون یک پاچه هم خیلی کهنه و بدمزه بود.,1160325
099ovq,10,HAPPY,سرویسی که سفارش داده بودم برای 2 دست بود ولی به اندازه 1 دست بود ,3682633
099ovq,8,HAPPY,بصورت پرسی سفارش داده بودیم ولی بصورت دست داخل ظرف ریخته بودند و چون داخل شرکت بودیم به سختی  بین ۵ نفر داخل بشقاب و کاسه باکلی  گشتن تونستیم تقسیم کنیم,3313224
099ovq,6,HAPPY,دفعات پیش بهتر بود ,1059861
099ovq,6,HAPPY,با وجود خرید جمعا ۱۱۷ هزار تومانی ۱ عدد قرص نان هم به بنده تعلق نگرفته بود,1529871
099ovq,10,HAPPY,قابل توجه دوستان حساس به بهداشت کله پاچه : بسته بندی مناسب و غذا تمیز و عالی ,1059861
099ovq,2,SAD,غذا تطابقی با انچه که باید نداشت. گران بودن نسبت به قیمت عرف. ,280725
099ovq,10,HAPPY,"سلام
  سلام . آب سیرابی برای خانواده سه نفره بسیار کم بود .",8977048
099ovq,6,HAPPY,۲۵ تومن هزینه بسته بندی برای دوتا ظرفی که همه میریزن و پول نمیگیرن ؟ چرا واقعا این کار درستی نیستش,8013597
099ovq,10,HAPPY,عالی مثل همیشه,1201919
099ovq,10,HAPPY,عالی,7883460
099ovq,10,HAPPY,خوشمزه و لذیذ. ممنون از پیک محترم که ظروف غذا رو با احتیاط حمل کردن.,270794
099ovq,10,HAPPY,خوب بود هم از لحاظ کیفیت و قیمت نسبتاً مناسب بود,3061992
099ovq,10,HAPPY,بسیار عالی و تمیز بود..ممنون,3853353
099ovq,10,HAPPY,خوش طعم و باکیفیت زود و گرم رسید البته گوشت بناگوش یه مقدار جالب نبود ,918224
099ovq,10,HAPPY,کیفیت خیلی خوبی داشت ممنونم,4168564
099ovq,10,HAPPY,خيلي خوشمزه بود ، همه چي اندازه پخته شده بود نه زياد له و نه اينكه جا نيافته باشه ، خيلي عالي بود . نون داغ ، غذا داغ ، تحويل خيلي بموقع,10040944
099ovq,8,HAPPY,خوب بود ,2533201
099ovq,10,HAPPY,ممنون از اینکه کیفیت رو همچنان حفظ کردید,4186791
099ovq,10,HAPPY,سریع و خوشمزه,571012
099ovq,8,HAPPY,پاچه ها خیلی بزرگ و پیر بودن کاش یکم کیفیت بهتر بود ما مشتری همیشتون هستیم ,766888
099ovq,8,HAPPY,خوب بود,3232049
099ovq,10,HAPPY,بسیار خوشمزه و لذیذ با کیفیت و گرم و عالی بود . ممنونم,10289344
099ovq,10,HAPPY,خیلی خوب بود,8482849
099ovq,4,SAD,"متاسفانه به جای یک پرس گوشت و بیخ گوش، یک پاچه و چیزی در حدود نصف پرس گوشت که بو و طعم ماندگی میداد ارسال شده بود.
کیفیت پایین و مغایرت در ارسال به هیچ وجه قابل اغماض نیست.",313279
099ovq,10,HAPPY,مرسى خيلى تميز و عالى بود .,6042421
099ovq,10,HAPPY,عالی و تازه بود و داغ به دستمون رسید، آبش هم بیشتر از بک پرس بود که سفارش داده بودیم.,2866555
099ovq,10,HAPPY,عالی,4452622
099ovq,10,HAPPY,بسیار عالی بود ,228056
099ovq,10,HAPPY,خیلیییی سریع رسید، گرم و خوشمزه بود,1023621
099ovq,10,HAPPY,"خیلی خوشمزه بود
پاچه ها ریز نبود (چون معمولا تو سفارش انلاین چیزای خوبشونو ارسال نمیکنن) 
خیلی بهم چسبید ",10251320
099ovq,10,HAPPY,همه چیزعالی بود,7883460
099ovq,10,HAPPY,خیلی عالی بود، ممنونم,4231524
099ovq,0,HAPPY,خوشمزه و عالی . با تشکر .,3606345
099ovq,2,SAD,"بیشتر شبی اب مغز بود تا معجون 
یه سرویس اضافه هم گفته بودم که نفرستادن ",3000438
099ovq,2,SAD,بدترین کله پاچه ای که خوردم خیلی بد بود,4632443
099ovq,2,SAD,من گوشت لخم سفارش داده بودم برام بنا گوش فرستادن ,1604657
099ovq,8,HAPPY,"ممنون کیفیت وکمیت خوب بود ولی غذاهای گرم باید تو ظروف سفالی یا الومینیومی یا مایکروویوی ریخته بشه 
رستوران 15000هزارنومن هزینه بسته بندی میگیره ولی غذا رو توظرفی که مدتهاست گفتن برای غذاهای گرم نامناسبه ارسال کرده
خواهش میکنم اسنپ فود در این خصوص پیگیری لازم رو انجام بدن

",1532481
099ovq,6,HAPPY,هیچ مخلفاتی همراهش نبود، کیفیت غذا پایین بود.,1134795
099ovq,10,HAPPY,عالی,8603285
099ovq,2,SAD,آبگوشت ساده اصلا خوب نبود انگار آب میخوری توصیه نمیکنم,3633696
099ovq,10,HAPPY,خوب بود,9276197
099ovq,10,HAPPY,خوب بود ، تمیز ، مرتب و خوشمزه ، ارسالشون همیشه به موقع هست ,1201919
099ovq,10,HAPPY,عالی بود,11975188
099ovq,6,HAPPY,"کیفیت متوسط، 
بسته بندی افتضاح،
من دیگه سفارش نمیدم",5145416
099ovq,8,HAPPY,اوکی بود,320760
099ovq,10,HAPPY,بسيار خوشمزه و عالي ,7360358
099ovq,8,HAPPY,بدک نیست ,7726979
099ovq,6,HAPPY,یه دونه پاچه فرستاده بودن، روی منو زدین یک جفت,3001452
099ovq,10,HAPPY,"خيلي تميز و خوشمزه.
موفق باشيد",3701288
099ovq,10,HAPPY,بسیار خوشمزه و خوب بود. تقریبأ بیشتر مواد را داشت ممنون,374541
3kow8k,2,SAD,واقعا بی مزه و بد بود مزه اب میداد و اینکه پاچه انقدر بدمزه بود انداختیم دور,1182385
3kow8k,10,HAPPY,عالي ولي گران,3260359
3kow8k,4,SAD,تماس گرفتن گفتن دوتا چشم و زبان فراموش شده گفتم اشکالی نداره ولی وقتی به دستم رسید دیدم مغز هم نداره تماس گرفتم گفتن تماس میگیریم که الان بعد ۲۴ساعت تماس نگرفتن طعم غذا هم خوب نبود,1522455
3kow8k,8,HAPPY,"خیلی خوب مثل همیشه
فقط اینبار به جای دو تا پاچه یک پاچه فرستادن.
البته من مشتری همیشگی هستم و اولین بار بود که همچنین موضوعی پیش آمد",3398935
3kow8k,2,SAD,اشتباه فرستادید غذای منو ,7739524
3kow8k,10,HAPPY,عالی,7778572
3kow8k,6,HAPPY,زمان تحویلش خوب بود از زمان اعلام شده زودتر رسید. اما آب کله پچه بو میداد انگار سیرابی و کله پاچه رو یه جا پخته بودن.,3847918
3kow8k,10,HAPPY,خیلی خوشمزه بود ولی خیلی خیلی سرد تحویل شد ,685528
3kow8k,2,SAD,۲ تا گوشت کم بود,6580983
3kow8k,2,SAD,بنده گوشت هم سفارش داده بودم که اصلا گوشتی وجود نداشت . سرد بود . نان ها بیات و معلوم بود برا روز های قبل هست,8965408
3kow8k,4,SAD,بسیار شور بود,725920
