restaurant_code,rating,feeling,commentText,customerId
3kzdrj,8,HAPPY,کیفیت خوب بود ، فقط دیر رسید و من آبروم رفت,9123080
3kzdrj,2,SAD,گران و بی کیفیت,4990420
3kzdrj,10,HAPPY,آش جا افتاده و خیلی خوب بود. شله زرد قابل قبول بود,1033044
3kzdrj,4,SAD,با تاخیر آوردند، نصف سفارش تحویل داده نشد.علیرغم تاکید بر اضافه نکردن شکر به حلیم، پر از شکر بود.,1111117
3kzdrj,10,HAPPY,خیلی خوب بود بسته بندی هم عالی بود,11586957
3kzdrj,8,HAPPY,خوب نبود داخل حلیم پر از دارچین گوله گوله بود,5560198
3kzdrj,10,HAPPY,خوب بود,12750696
3kzdrj,2,SAD,واقعا توقع همچین چیزی نداشتم. آش رشته ای که همیشه عالی بود و جا افتاده چرا باید تو تخفیف این همه آب داشته باشه و جا نیفتاده باشه؟ انگار یک آدم مبتدی اش رو پخته . از شما بعیده,7941949
3kzdrj,2,SAD,بد مزه ترین  حلیم. شل و آبکی، بد طعم,223848
3kzdrj,8,HAPPY,کشک بسیار کم بود,1781022
3kzdrj,6,HAPPY,حلیم خیلی دون بود له نشده بود,6343665
3kzdrj,8,HAPPY,طعمش چیزی نبود که بخوام برای بار دوم سفارش بدم,975192
3kzdrj,4,SAD,کیفیت پایین,272109
3kzdrj,2,SAD,گوشت اصلا نداشت,5110164
3kzdrj,8,HAPPY,کیفیت غذا متوسط بود,7668353
3kzdrj,2,SAD,از حلیم خونگی بدمزه تر بود . خیلی خیلی بد بود. شل بود. حلیم با کش بیاد . دانه های گندم درسته درسته بود. در کل افتضاح بود,12278905
3kzdrj,6,HAPPY,من شکر دوست ندارم، بخشی بدون شکر خوردم واقعا بیمزه بود,322094
3kzdrj,8,HAPPY,حلیم خیلی شیرین بود و شوله زرد خیلی شیرینی کمی داشت هیچ کدوم نرمال نبود,5997010
3kzdrj,2,SAD,خیلی طعم بدی داشت اصلا مزه حلیم نمیداد ,6403895
3kzdrj,2,SAD,بی مزه تر از این حلیم نخورده بودم نیم کیلو شکر توش خالی کردم بازم بی مزه بود پوست گندم میومد زیر دندون وای که  چقدر افتضاح بود,481413
3kzdrj,4,SAD,خیلی بد مزه بود آش و حلیمش بخصوص حلیمش,6208885
3kzdrj,4,SAD,مزه‌اش خیلی با حلیم‌های دیگه فرق می‌کرد. دوس نداشتیم.,3957211
3kzdrj,2,SAD,اصلا خوب نبود افتضاح بود,818127
3kzdrj,2,SAD,بدترین حیلمی که تا الان خورده بودم,955211
3kzdrj,2,SAD,افتضاح من حلیم خورم واقعا میگم نخورید عکس حلیم فرستادم واسه اسنپ دقیقا ی چیز افتضاح میارن واستون نخریدد,478202
