restaurant_code,rating,feeling,commentText,customerId
p624mo,10,HAPPY,ساندویچ خوب بود فقط هیچی سس نزاشته بودید اظافه و سیب زمینی سرد و مونده بود تازه و پوک نبود,7150988
p624mo,10,HAPPY,این شعبه شیلا حرف نداره همیشه غذاهای عالی و با کیفیت ارائه میدن دستشون درد نکنه,520695
p624mo,2,SAD,حجم سیب زمینی از نصف ظرف هم کمتر بود,2541646
p624mo,10,HAPPY,خوشمزه بود,9329518
p624mo,2,SAD,واقعاً غذای بدی بود، گوشت برگر سفت شده بود و یخ بود انگار از شب قبل مونده بود و نون برگر کاملا بیات بود. هات داگ افتضاح بود سرد بود و طعم سسش هم خوب نبود. دیگه از شیلا غذا نمی‌گیرم. پولمو که دور ریختم، غذا رو هم دور ریختم...,6415426
p624mo,8,HAPPY,غذا معمولیه نه خوبه نه بده، من ترجیح میدم سوسیس یا کالباس توی غذا یه مقدار حالت پخته یا سرخ شده داشته باشه ولی چون زیر پنیر و مخلفات دیگه میمونه انگار کالباس یا سوسیس خامه.واسه همین من حال نمیکنم باهاش,7640408
p624mo,10,HAPPY,ممنونم,8474377
p624mo,6,HAPPY,غذا کاملا سرد و یخ کرده به دستمون رسید، پنیر روی سیب زمینی و ساندویچ ها سردو سفت شده بود,1406287
p624mo,6,HAPPY,مثل دفعات قبل نبود و کیفیت کم شده و سری دوم بود که سرد تحویل شد,8098727
p624mo,10,HAPPY,خوشمزه و گرم و تازه. ( یه کم گرون),315388
p624mo,4,SAD,غذا بعد از یکساعت یخخخخخخخ تحویل من داده شد اصلا کیفیت نداشت ,7901886
p624mo,6,HAPPY,خیلی سرد بود پیتزاها و کلا با همیشه فرق داشت و نونش کلفت تر شده بود و به طرز عجیبی پر از خامه بود نون پیتزا ، اصلا راضی نبودم,4010776
p624mo,2,SAD,فیله ها با ضخامت زیاد، سرخ شده در روغن مونده و بد کیفیت!!,1632143
p624mo,8,HAPPY,سس همراه سفارش کم بود. سیب زمینی هم کم بود.,6306903
p624mo,8,HAPPY,نا‌امید کننده بود ولی خب …,1744360
p624mo,10,HAPPY,غذا عالی..نمیدونم چرا علیرغم پرداخت هزینه ارسال .پیک تقاضای انعام میکنه؟؟,8474377
p624mo,2,SAD,بعد از ۲ ساعت و فرستادن غذا در دوسری،غذا سرد و بی کیفیت بود، و یک سیب زمینی هم فرستاده نشد,8662120
p624mo,2,SAD,"غذا خیلی سرد بود 
داخل جعبه کلا غذا بهم ریخته بود",344627
p624mo,2,SAD,خیلی خیلی بد بود,2870059
p624mo,2,SAD,بشدت کیفیت پایین اومده,13857427
p624mo,2,SAD,بسیار بسیار غذای بد مزه و بدون طعم خاصی بود .. بسیار چرب بود .. کاش اصلا این غذا از منو حذف بشه . به هیچ عنوان خرید مجددی از این رستوران نخواهم داشت,326986
p624mo,2,SAD,چرا انقدددددر کیفیت اومده پایین!؟ واقعا افتضااااااح بود!,7657456
p624mo,2,SAD,سالاد سزار افتضاح. دو ساعت تقریبا طول کشید.,1380461
p624mo,2,SAD,هم پیتزا سرد تحویل داده شد هم‌ به نسبت قیمت بالایی که داشت مخلفاتش خیلی کم بود انگار نون پنیر سفارش داده بودم,1672464
p624mo,8,HAPPY,در حد شیلا نبود,13480886
p624mo,8,HAPPY,"کیفیت هات داگ خیلی پایین اومده
ضمنا به توضیحی که داده بودم برخلاف دفعات قبل هیچ توجهی نشده بود",3246090
p624mo,4,SAD,ساندویچ اندازه کف دست بود، سیب زمینی ها کاملا کهنه,6327823
p624mo,2,SAD,کاملا سرد و غذا مزه خودش رو از دست داده بود,1051917
p624mo,6,HAPPY,اصلا کیفیت همیشه را نداشت. سیب زمینی اصلا تازه نبود حجم سیب زمینی هم نسبت به دفعات قبل کمتر شده بود. ماشروم برگر هم اصلا مزه خوبی نمیداد. اصلا ازشیلا انتظار این بیکیفیتی را نداشتم.,5052537
p624mo,2,SAD,بعد از ۱:۲۰ دقیقه پیتزا شور جوری که نشه خوردش !!!,189799
p624mo,8,HAPPY,مزه خوب بود ولی نان پیتزا کیفیت خوبی نداشت پیده طعم و مزه جدیدی بود غذا کاملاً سرد به دست ما رسید که خوب به دلیل سردی هوا و بعد مسافت دور از انتظار نبود اما به هم ریختن کامل پیتزا در جعبه حمل خیلی عجیب بود و لازم است دقت لازم صورت گیرد برخورد پیک خوب بود هر چند که به نظر می‌رسید پیتزا زمان حمل به هم ریخته است,3620216
p624mo,2,SAD,"حجم كم
سيب زميني خام و بي نمك",4206454
p624mo,8,HAPPY,پیتزا مرغ و شوید اصلا شویدی نداشت برخلاف تصویرش که شوید کاملا مشخص هست. هات داگ ها هم اصلا خوشمزه نبود.,3923090
p624mo,10,HAPPY,پیتزا گرم و سریع رسید.کیفیت هم عالی,13472882
p624mo,10,HAPPY,فقط پیتزا اینبار تند شده بود و الا مثل همیشه خوب بود,4746507
p624mo,6,HAPPY,هم برگر سوخاری خیلی تند بود! هم نون پیتزا فرش نبود! ما اثری از بیف ندیدیم تو پیتزامون,3583359
p624mo,8,HAPPY,گوشت مصرفی کیفیت قبل رو نداشت,2821785
