restaurant_code,rating,feeling,commentText,customerId
3eqlo2,4,SAD,پیتزا کوچک بود قطر۲۸ سانت به جای ۳۲ با محاسبه مساحت دایره یعنی بیشتر از ۲۰درصد کوچکتر ۳۰هزارتومان اختلاف قیمت!,1188279
3eqlo2,8,HAPPY,"من بلو استار ۱ لیتری سفارش داده بودم که سایز کوچیک برام ارسال شد و کمبو ۵ سفارشم بود که کمبو ۱ برام ارسال کردن
من از این مجموعه دفعه چندم بود که سفارش میدادم ولی فقط این دفعه این مشکل به وجود اومد",5639976
3eqlo2,8,HAPPY,خیلی خوشمزه بود ولی من ۲ تا کارد و چنگال سفارش داده بودم که نفرستادن,5639976
3eqlo2,6,HAPPY,سیب زمینی تنوری ارسال نشد,8843090
3eqlo2,10,HAPPY,من دوتا غذا سفارش دادم که هم شکل ظاهری هم بسته بندی شون یکی بود .اگه اسم غذا را روی بسته بندی  بنویسند بهتره .,4698367
3eqlo2,8,HAPPY,میزان استیک کم شده بود,328010
3eqlo2,6,HAPPY,"چند بار صبحانه سفارش دادم 
کیفیت افت کرده بود زیر نانها خیس بود 
و اینکه روی نانها سبزی داشت 
هر دفعه یه مدل ارسال میکنید یه بار نان کنجدی یه بار سبزی دار 
بهتره هر مدل غذا رو با یک مدل نان مشخص ارسال بفرمایید",237014
3eqlo2,8,HAPPY,من مشتری همیشگیتون بودم. قبلا تخم مرغ جور دیگری توی این ساندویچ بود. الان یه جور دیگه، قبلا آبپز بود و با برش های نازک میذاشتین الان همزده بود. سلیقه من همون قبلی بود. چندماه پیش کنارش یه سس دستساز خودتون رو میدادین الان کلا هیچی. در کل بهتر از خیلی جاها هستین,154067
3eqlo2,8,HAPPY,کمبو خامه مربا نون تست بود و خیلی بی مزه بود,6680619
3eqlo2,8,HAPPY,محتويات غذا خوب هست بيشتر اوقات ولي اين بار سوم هست كه درخواست مي كنم نان اضافه گذاشته شود ولي توجهي نمي شه. دفعه قبل مملو از سويا سس بود و اينبار خشك! ظرف آلومينيومي هم كه اصلا مناسب نيست.,351883
3eqlo2,8,HAPPY,غذاها نسبتا خوب بودن، ولی بسته بندی خیلی جالب نبود و قهوه امریکانویی که همراه سفارش بود کاملا بیرون ریخته بود و اصلا قابل استفاده نبود,734030
3eqlo2,10,HAPPY,عالی بود هم کیفیت غذا هم اینکه زود به دستمون رسید .و اینکه در کنارش یه کافی هم گذاشته بودن برای صبحانه  ممنونم ازشون,11834677
3eqlo2,6,HAPPY,غذا سرد بود و فوق العاده پر ادویه,724706
3eqlo2,4,SAD,یک قهوه اضافه بود و یک قهوه به اشتباه اومده بود. لته ها هم سرد بود. بسته بندی خوب نبود قهوه ها ریخته بود توی,5630192
3eqlo2,6,HAPPY,برگر اصلا کیفیت خوبی نداشت ولی شیک بادام زمینی خوب بود,10289119
3eqlo2,2,SAD,يكي از بدترين تجربيات من ، غذا بسيار سرد بسيار بسيار بي كيفيكت خلاصه بگم كه ديگه از اينجا سفارش نميدم ,2527905
3eqlo2,8,HAPPY,قهوه کنارش خیلی خیلی خیلی بد بود ,6911245
3eqlo2,6,HAPPY,همه چیز با هم قاطی شده بود و هیچ سسی کنار غذا نبود. از این کافه با توجه به تعدد سفارشم ازشون توقع بیشتری داشتم,4752909
3eqlo2,8,HAPPY,سفارشم ۲ ساعت تاخیر داشت,2581675
3eqlo2,10,HAPPY,"كار اين رستوران با گوشت عاليه
ميدونه چيكار كنه. مرسي",312872
3eqlo2,10,HAPPY,فوق العاده,12511933
3eqlo2,10,HAPPY,خیلی چسبید,3799861
3eqlo2,10,HAPPY,بسیار عالی ممنونم,7801805
3eqlo2,10,HAPPY,مثل همیشه عالی,3406444
3eqlo2,10,HAPPY,عالی بود خدا برکت بده ,3406444
3eqlo2,10,HAPPY,بسیار لذیذ و خوشمزه دمتون گرم,5585120
3eqlo2,10,HAPPY,عالي ترين ,4886771
3eqlo2,10,HAPPY,عالی.سریع و خوشمزه,5158635
3eqlo2,10,HAPPY,من واقعا از اینجا راضیم آقا ,4397052
3eqlo2,10,HAPPY,خیلی سریع و گرم رسید دستم ، طعم مزه ی عالی هم داشت ,5153573
3eqlo2,10,HAPPY,سیب زمینی با قارچش عاااالی بود,4408960
3eqlo2,8,HAPPY,غذاش خوشمزه بود اما نون کافی نبود,14023522
3eqlo2,10,HAPPY,پیتزا با کیفیت و خوشمزه ای بود البته سبکش بیشتر به پیتزا آمریکن میزد تا ایتالین ولی خوشمزه بود البته قیمتش کمی بالاست ولی به همون نسبت از مواد با کیفیت استفاده کرده بودند متشکرم,4160058
3eqlo2,10,HAPPY,پیتزا عالییییی فقط یکم برای من خوش نمک بود، کیوب برگر هم خوب بود فقط کاش فیله با سس پستو هم بزنید,1133245
3eqlo2,10,HAPPY,عالی,328010
3eqlo2,10,HAPPY,نان کم بود ولی خود سفارشات جفت صبحانه ها بی نظیر بود خیلی خوشمزه بود.سپاسگزارم.,214099
3eqlo2,10,HAPPY,حقیقتا خیلی خوب بود,1709529
3eqlo2,10,HAPPY,عالی مثل همیشه,7715686
3eqlo2,10,HAPPY,بهتر از بهترین واقعا بینظیرید امیدوارم پایدار و موفق باشید من یکی از یوزر های پروپاقرص شمام همیشه بمونید برامون,3329271
3eqlo2,10,HAPPY,عالییییییییییییییی,544292
3eqlo2,10,HAPPY,خیلی خوب,328010
3eqlo2,10,HAPPY,سرویس خوب،غذای عالی,10464230
3eqlo2,8,HAPPY,سفارش زود و به موقع اومد اما تخم مرغ مونده بود و انگار روغنش سوخته بود ⁦⁩,9766141
3eqlo2,6,HAPPY,"سوسیس ها و همچنین بخش زیرین کل غذا سوخته بود!
واقعا از مکس انتظار چنین غذای بی‌کیفیتی رو نداشتم ",5143784
3eqlo2,10,HAPPY,عاااالی,4752909
3eqlo2,10,HAPPY,وای خدا خیلی چسبید سر صبح,4397052
3eqlo2,8,HAPPY,خیلی خوب، فقط یک ذره تا عالی فاصله داره,734954
3eqlo2,10,HAPPY,بسیار عالی،به توضیحات نیز توجه شده بود,328010
3eqlo2,10,HAPPY,"کیفیت عالی
مزه دار کردن این سبزیجات عالی بود",11907857
3eqlo2,10,HAPPY,عالی بود.,4312390
3eqlo2,10,HAPPY,"۱۰ سال تو بهترین کیفیت بودن کار راحتی نیست 
دمتون گرم",1155355
3eqlo2,10,HAPPY,پیتزا عالی، برگر خوب,734954
3eqlo2,10,HAPPY,عالی و بی نظیر,409555
3eqlo2,10,HAPPY,خیلی خوشمزه س حال میده وقتی سفارشت رو میگیری,173414
3eqlo2,10,HAPPY,عالی,2474104
3eqlo2,10,HAPPY,"لاته‌ها خوب بودند
آمریکانو افتضاح بود
پیتزا استیک و سس قارچ بی‌نظیر بود ",7265948
3eqlo2,10,HAPPY,عااالی,658228
3eqlo2,10,HAPPY,من بيشتر از ١٠ ساله مشترى كافه مكث هستم نيازى به تعريف نيست همه چيز فوقالعادست,4503226
3eqlo2,8,HAPPY,سلام ، من معمولا صبحانه میگیرم همیشه خوب بوده ممنون ولی متاسفانه این سری نون خیلی تست شده بود (حتی طعم سوختگی میداد) و کارد و چنگال نبود با اینکه تو سفارشم بود,9526138
3eqlo2,10,HAPPY,خوب بود,5015682
3eqlo2,10,HAPPY,در کل همه چی خوب بود,282949
3eqlo2,10,HAPPY,اینبار قهوه ها خیلی خوب پک شده بودن کیفیت هم که مثل همیشه عالی,411232
3eqlo2,10,HAPPY,کمبو ها برای صبحانه طعم عالی و بی نظیری داره ، همبرگر هم خیلی خوشمزه بود,4596554
3eqlo2,10,HAPPY,خیلی عالیه,11834799
3eqlo2,10,HAPPY,خيلي خوب بود داغ رسيد,6219896
3eqlo2,10,HAPPY,مثل همیشه عالی,400603
3eqlo2,10,HAPPY,بسیار دوست داشتنی و خوشمزه,13184900
3eqlo2,10,HAPPY,پر برکت باشید.عالی.حلالتون باشه,2596287
3eqlo2,10,HAPPY,عالییییی,1174919
3eqlo2,10,HAPPY,قهوه داغ داغ به دستم رسید آبمیوه ها هم عالی ممنون,9323714
3eqlo2,6,HAPPY,کیفیت و حجم خوب بود ولی یک ساعت و نیم طول کشید برسه کاملا هم سرد بود ,3287925
3eqlo2,10,HAPPY,من‌مشتری شما هستم و‌خواهم‌بود ,4683062
