restaurant_code,rating,feeling,commentText,customerId
0jyqmg,8,HAPPY,قیمت بالاست.,1864554
0jyqmg,2,SAD,"کراسان بیات بود .نوتلاش کم بود
وعجیب این بود ک ارزش افزوده  داشت وگرون بود.",3983469
0jyqmg,2,SAD,"واقعا افتضاح بود ، نان ها تست نشده و خام بود، املت سوسیس کلا سه تکه سوسیس داشت
مربای آلبالوی استفاده شده سفت و با شکرک بود برام عجیبه که زیر مجموعه یک رستوران محبوب آنقدر بی کیفیت و فقط پول دور ریختن باشه!!!!!
فقط طعم قهوه خوب بود که اونم زیر لیوان سوراخ بود و ریخته بود!",398302
0jyqmg,6,HAPPY,اصلا توضیحات رو نگاه نکردند,7787194
0jyqmg,6,HAPPY,نسبت به قيمت حجم كم و اسنك سرد اوردن,2988295
0jyqmg,2,SAD,من فیله مرغ سفارش داده بودم  به جاش ژامبون فرستادن,3091524
0jyqmg,2,SAD,افتضاح…,5738994
0jyqmg,8,HAPPY,وافلی که با میوه بود واقعا مقدار میوه هاش کم بود اما وافلی که مربا و عسل داشت خیلی خوب بود,1049487
0jyqmg,4,SAD,واقعا ۴۰ تومان برای یک ورق پپرونی؟؟,797790
0jyqmg,10,HAPPY,همیشه عالی و فوق العاده هستید.ممنونم ازتون,12312117
0jyqmg,2,SAD,انقدر مقدار همه چیز کم بود و سرد بود واقعا قابل خوردن نبود ،کیفیت مواد هم خیلی  ضعیف بود  اصلا راضی نبودم,7546051
0jyqmg,10,HAPPY,خیلی خوب بود. فقط شیک بادام زمینی زیاد شیرین بود.,7189687
0jyqmg,2,SAD,"سالاد بد نبود ولی وافل افتضاح بود
مزه خامی و ارد میداد",4576310
0jyqmg,2,SAD,"39.000 تومان هزینه  ۱ عدد تخم مرغ ۷ عدد برش سوسیس و یک نان تست.سوسیس ها اینقدر نازک بود که مزه اش رو نفهمیدم.
کیفیت پایین.اصلا انتظار نداشتم.",870147
0jyqmg,4,SAD,نی نداشته بودند,7867975
0jyqmg,2,SAD,"افتضاح 
ساندویچ خالی فقط چند برگ کاهو داخلش بود 
شکایت کردم در جواب گفتند فیله داخل اسنک را خودتان به عمد برداشتید!!!!!!!!
ساندویچ ها رو برگرداندم در حالی که هزینه سفارشم رو مرجوع نکردند !!!!",11998229
