restaurant_code,rating,feeling,commentText,customerId
p6yqme,10,HAPPY,عالی بود,10117142
p6yqme,6,HAPPY,کمتر از چیزی بود که در عکس بود,1552873
p6yqme,10,HAPPY,خیلی خوشمزه بود ایشالا همیشه اینجوری باشه,4639505
p6yqme,8,HAPPY,مثل دفعات پیش خوشمزه نبود,270794
p6yqme,6,HAPPY,متاسفانه باید نظر بقیه مشتریانو تکرار کنم واقعا کیفیت غذا اومده پایین نسبت به قبل عید خودم تعجب کردم از این مقدار تغییر کیفیت احساس میکنم آشپزتون عوض شده,3429063
p6yqme,8,HAPPY,"املت خوشمزه و خوب بود 
ممنونم",5558507
p6yqme,4,SAD,"املت اوکی بود ولی عدسی، نه قیافه داشت، نه اون حجمی که نوشته بودن بود و نه مزه داشت
اصلا عدسیشون رو پیشنهاد نمیکنم، نون خالی بخورید بهتره",1148435
p6yqme,8,HAPPY,من سفارش سوسیس تخم مرغ دادم که خیلی چرب بود بعد انقدر دیر رسید که سرد شده بود و اینکه سوسیس هاش کامل سرخ نشده بود ، املت هم خیلی چرب بود چون خود پنیر چرب هست، عدسی هم آدرس زیاد بود فقط برای اینکه لعاب بدن بهش,1024413
p6yqme,8,HAPPY,درود خوب بود ولی حجمش کم بود و نونش سنگک نبود.,4186791
p6yqme,8,HAPPY,کاش سیب زمینی داخلش نداشت ، اخه سیب زمینی تو جغور بغور؟؟؟,8484201
p6yqme,10,HAPPY,از اداره سفارش میدادم پیک زنگ زد که بیاید بیرون ساختمون تحویل بگیرید! گفتم بیارید بالا وقتی آورد کلی شاکی بود,1377579
p6yqme,10,HAPPY,عالی بود,2052756
p6yqme,4,SAD,کیفیت به شدت پایین سیب زمینی داخل غدا بیات و مونده بود روغن بیش از حد و کیفت پایین مواد اولیه اما نکته قوت هم داشت حداقل غذارو تو یه کیسه جدای نون گذاشته بود,5187019
p6yqme,10,HAPPY,خوب بود ممنون,5446288
p6yqme,8,HAPPY,خوب بود,3984727
p6yqme,10,HAPPY,عالی,3400911
p6yqme,8,HAPPY,"خوب بود 
فقط نون خیلی زیاد گذاشتید حیف شد",5935374
p6yqme,10,HAPPY,عالی,172326
p6yqme,10,HAPPY,به نظر من فوق العاده خوب بود بار اول بود سفارش دادم و اشتباه توی ارسال سریع اصلاح و ارسال کردن,4425791
p6yqme,10,HAPPY,بسیار خوشمزه بود,2329019
p6yqme,10,HAPPY,ممنونم,3009399
p628lw,10,HAPPY,سلام خیلی خوب بود فقط بسته بندی خوب نبود ؛ داخل همه کیسه ها آب کله پاچه خیلی ریخته بود,7408731
p628lw,8,HAPPY,خوب بود به توضیحات توجه شده بود فقط اگر نان داغ بود عالی میشد,4943112
p628lw,2,SAD,سفارش بنده نصفه آمده و پول هم برنگرداندن,4165952
p628lw,4,SAD,"سيراب شيردان كه فقط سيرابيه خالي بود و خيلي مزه بدي داشت
كله پاچه معمولي بود ولي مغز داخلش خيلي بد طعم بود ",1141341
p628lw,10,HAPPY,خیلی تمیز و خوشمزه بود با تشکر,3401764
p628lw,10,HAPPY,مثل همیشه خوب,1514531
p628lw,10,HAPPY,کیفیت غذا خوب بود,6827793
p628lw,4,SAD,از طباخی پارک وی بعید بود بناگوش مثل لاستیک بود,2001181
p628lw,2,SAD,فوق العاده بی مزه بود و سرد,532891
p628lw,6,HAPPY,نوشابه بهمراه سفارش ارسال نشد,3754906
p628lw,6,HAPPY, بوش غیر قابل تحمل بود ، بیشتر شبیه سیرابی که تمیز نشده,8534283
p628lw,4,SAD,یک دست کله پاچه متاسفانه یک چشم و یک پاچه کم داشت,933677
p628lw,10,HAPPY,این دفعه دیگه با اینکه حجم کله بره ای بود ولی عالی,147501
p628lw,8,HAPPY,سفارش بار اول اشتباهی ارسال شده بود نمیدونم چرا جمعه ها اکثر رستورانها تو ارسال سفارش ها دقت کافی رو ندارن، غذا هم کاملا معمولی بود,783078
p628lw,2,SAD,"حجم بسیار پایین هم در سیرابی گلاسه هم در شیردان اضافه
در ضمن سیرابی گلاسه اصلا شیردان نداشت",5276678
p628lw,2,SAD,توی سینی مخلوط دو نفره یک جفت چشم بوده اما متاسفانه یک چشم کم گذاشتن,11866282
p628lw,6,HAPPY,حجم کم,4217342
p628lw,8,HAPPY,حجم آبش كم بود يه كمم شور بود,7931816
p628lw,4,SAD,اصلا مغزش تازه نبود و بعیده واقعا!!!!!!,7171462
p628lw,6,HAPPY,حجم دست کامل ظاهرا چون تخفیف داشت کم شده‌بود ,1913276
p628lw,6,HAPPY,دلیل نمک زیاد رو میخواستم بدونم روی غذا؟,7171462
p628lw,8,HAPPY,پاچه و زبان کوچیک بود,990426
p628lw,8,HAPPY,این آیتم چون مغز داره سیرابیشو واقعا کم میزنید،میزانه سیرابی قانع کننده نیست,3759763
p628lw,6,HAPPY,انتظار میره که وقتی سفارشه سیرابیه خالی میدیم(یعنی بدون شیردون)یکم حجمش بیشتر باشه،وگرنه همون سیراب شیردون همیشگی حجمش بیشتره،ممنون,3759763
p628lw,8,HAPPY,خوب بود,6625056
p628lw,2,SAD,"خیلی دیر
وکاملا سرد
بدستم رسید",11125503
p628lw,8,HAPPY,مثل همه ی این مدت که مشتریشون هستیم بسیار حرفه ای و باکیفیت .,8667424
