restaurant_code,rating,feeling,commentText,customerId
p85wgg,2,SAD,بیخ گوش نزاشتن افتضاح بود,2516080
p85wgg,4,SAD,کیفیت غذا قابل قبول عه ولی رفتار نامناسب پیک باعث میشه تمایلی به سفارش مجدد نباشه,4873568
p85wgg,2,SAD,بوووی افتضاح میداد,6336726
p85wgg,2,SAD,خوب نبود در ضمن نوشابه ارسال نشد,8586156
p85wgg,2,SAD,به جای گوشت لخم تکه های بناگوش فرستاده بودن,1359881
p85wgg,2,SAD,هزینه بسته بندی تک پرس پرداخت شد ولی کل سفارش رو تو یه ظرف آوردند,4592270
p85wgg,2,SAD,غذا سرد بود,6415302
p85wgg,10,HAPPY,همه چیز درست و به اندازه.,8911847
p85wgg,10,HAPPY,عالي بود,591772
p85wgg,6,HAPPY,برخورد بسيار نامناسب پيك,4915406
p85wgg,2,SAD,"خیلی کم بود گوشت و بنا گوشت خیلی خیلی
حتی اندازه یه نفر هم گوشت نداشت",14190832
p85wgg,10,HAPPY,مثل همیشه عالی ، لذت بردیم ,6182623
p85wgg,10,HAPPY,داغون بد مزه ناجور مزه پلاستیک میداد. دیگه هیچوقت نمیخارم از اینجا,12416074
p85wgg,2,SAD,ناقص تحویل داده شد، هنوز بعد از 4 ساعت بقیه سفارش به دستم نرسیده,4209010
p85wgg,8,HAPPY,خوب‌بود فقط کاش بحای این ابلیمو بسته بندیا نارنج یا لیمو بزارید و محتویات کله پاچه رو توی بسته بندی جدا از اب کله پاچه بزارید,320508
p85wgg,2,SAD,خیلی افتضاح و مانده ، آب شور ، رنگ تیره شده بود و متاسفانه ریختم بیرون,291820
p85wgg,2,SAD,انقدر بد و بی کیفیت تو عمرم کله پاچه نخورده بودم انگار مال یه هفته پیش بود انقدر مزه موندگی میداد ،من قبلا هم سفارش داده بودم که خوب بود ولی این باز افتضاح بود ،قابل خوردن نبود اصلا,3002427
p85wgg,8,HAPPY,یه دونه از مغزامو نفرستادن,847500
p85wgg,8,HAPPY,يكم شور بود,6873334
p85wgg,8,HAPPY,نان سنگک به شدت مونده بود,8108057
p85wgg,10,HAPPY,خیلی ممنون. واقعا عالی,4924544
p85wgg,6,HAPPY,زبان خیلی کوچک و سفت بود ، اندازه ی گوشت لخم هم خیلی کم بود ، نسبتاً به قبل حجم کمتری داشت ، بر خلاف همیشه ، این سری راضی کننده نبود .,6182623
p85wgg,6,HAPPY,زبان پخته نبود و خیلی بافت سفت داره و  پوست روی زبان کنده نشده بود ,5142612
p85wgg,8,HAPPY,زبان کاملا پخته نبود و کمی سفت شده بود ، ولی بقیه سفارش خوب و خوشمزه بود,174135
p85wgg,8,HAPPY,دفعات قبل خوشمزه تر بود. این دفعه زیاد آبکی بود,1851126
p85wgg,8,HAPPY,پیک خیلی دیر آمد غذا هم کامل سرد بود و نان کاملا بیات بود ,3393096
p85wgg,8,HAPPY,قیمت بالاست ,7555393
p85wgg,2,SAD,ظرف پلمپ نداشت آب کله پاچه سیاه بود و بو میداد گوشتش تمیز نشده بود ضایعات داشت در کل انقدر بد بود که دست نخورده ریختم دور,3009426
p85wgg,6,HAPPY,حجم یک پرس خیلی نسبت به دفعات قبلی کم شده بود!,158020
p85wgg,6,HAPPY,طعم کله پاچه بسیار آبکی بود ,8533314
p85wgg,2,SAD,افتضاح ترین کله پاچه ای که تا به حال خوردم ,9812794
p85wgg,8,HAPPY,سرد و به هم ریخته بود,4175358
p85wgg,2,SAD,خیلی خیلی کیفیت پایین ,2601599
p85wgg,8,HAPPY,مثل همیشه نبود، اولین بار بود که اینقد بوی نامطبوع داشت,9318268
p85wgg,10,HAPPY,همه چیز خوب و اندازه بود و خیلی هم زود رسید قبل سفارش وقتی نظرات رو میخوندم با شک ثبت کردم  ولی در نهایت راضی بودیم ,2243066
p85wgg,4,SAD,مثل همیشه نبود، پاچه خیلی بد طعم بود و گوشت لخم هم ریسه داشت خیلی بد بود,518736
p85wgg,8,HAPPY,"پاچه خوب نپخته بود که مجبور شدم چهل دقیقه بزارم بپزه، متاسفانه مغزی تو ظرف نبود
ولی طعم و مزه خوبی داشت",10300881
p85wgg,10,HAPPY,عالی، خوشمزه، بدون یکذره بوی بد ,2030837
p85wgg,10,HAPPY,عالی,1210823
p85wgg,10,HAPPY,درجه یک,3765304
