restaurant_code,rating,feeling,commentText,customerId
p4rdd5,8,HAPPY,دیر ارسال شد، و زبان را هم نفرستاده بودند، ولی خداییش خیلی خوشمزه بود,981309
p4rdd5,10,HAPPY,عالی بود تمیز ارسال عالی و طعم عالی فوق العاده هستید,3073296
p4rdd5,10,HAPPY,عالی,8775757
p4rdd5,10,HAPPY,چهارتا چشم سفارش دادم سه تا بود . ايراد ديگه اي نبود ,196394
p4rdd5,10,HAPPY,مثل هميشه عالى و باكيفيت.,739030
p4rdd5,10,HAPPY,بسیار عالی. سروقت، تروتمیز و خوشمزه. تشکر میکنم,8449736
p4rdd5,10,HAPPY,به به مثل همیشه عالی، فقط نون ها تو کیسه میرسه خمیر میشن .پر برکت باشید,317002
p4rdd5,10,HAPPY,"خیلی تمیز و عالی بود
گرم هم به دستمون رسید
نون هم با این اینکه دیر وقت بود تازه و گرم به دستمون رسید
ممنون از به موقع رسیدن و کیفیت عالیتون",5378468
p4rdd5,4,SAD,به نسبت ساير طباخي ها، كمي بو ميداد.,182400
p4rdd5,8,HAPPY,سلام.. کیفیت این یکی سفارش من نسبت به همیشه یه مقدار پایین تر بود..امیدوارم اتفاقی بوده باشه چون تو این منطقه شما از بهترین ها هستین..,5099615
p4rdd5,10,HAPPY,عالیییی اصلا بو نمیداد,13903735
p4rdd5,10,HAPPY,همه چی خوب بود ، اما به جای یه جفت چشم یه چشم فرستادن!,3989000
p4rdd5,10,HAPPY,همه چیز خوب بود یک نان هم اضافه گذاشته بودند ممنون,1100827
p4rdd5,8,HAPPY,همیشه عالیه اینبار زبان کم‌پخته بود,9937260
p4rdd5,8,HAPPY,دو ساعت طول کشید تحویل بدن و کاملا سرد بود,7311653
p4rdd5,2,SAD,افتضاح,3776622
p4rdd5,10,HAPPY,همون طور گه گفته بودم تیکه های سیرابی سفید بود سیاه داخلش نبود ولی خیلی تیکه ها ریز بود و آب نسبت به سیرابی خخخیلی زیاد بود,9494438
p4rdd5,2,SAD,"عملا یه سوپ رقیق بود که هیچ شباهتی به عکس نداشت
اصلا معجون نبود",825804
p4rdd5,8,HAPPY,خوشمزه بود ، فقط پخت نون خیلی جالب نبود ، خیلی خمیر بود ، ولی غذا خوب بود و گرم به دستمون رسید,3666996
p4rdd5,8,HAPPY,خیلی تمیز و به موقع ارسال شد برعکس بقیه طباخی ها ولی هیچ مزه ای نداشت,206780
p4rdd5,10,HAPPY,به موقع و گرم رسید. خیلی خوشمزه بود و زیاد. فقط یک مقدار بوش برای من زیاد بود.,8810598
p4rdd5,10,HAPPY,مثل هميشه فوق خوشمزه بود فقط من نوشته بودم به جاي زبان برام مغز بگذارند كه نه زبان گذاشته بودند نه مغز,3342120
p4rdd5,10,HAPPY,خوب بود ممنونم,3184496
p4rdd5,10,HAPPY,عالی بود فقط به نظرم بناگوش نبود,6977715
p4rdd5,8,HAPPY,کیفیت گوشت بناگوش چندان جالب نبود,1404685
p4rdd5,10,HAPPY,بسیار در بحث زمانبندی افتضاح بود,5015926
p4rdd5,10,HAPPY,كيفيت خوب و بسته بندي خوب، فقط نان خيلي خمير بود,1044333
p4rdd5,4,SAD,کاملا سرد بدستم رسید و مقدار بناگوش بسیار کم بود، پاچه ها هم اصلا خوب پخته نشده بود.,256689
p4rdd5,4,SAD,اب مغز شور بود و بعد از ۱ ساعت به دستم رسید ,4608264
p4rdd5,10,HAPPY,عالی بود سپاس,7219997
p4rdd5,10,HAPPY,واقعا عالیه ,1472157
p4rdd5,10,HAPPY,مرسی که کامل سفارش رو‌میفرستید,1045860
p4rdd5,2,SAD,سفارش یک دست کله پاچه کامل بهمراه سک بناگوش و سه عدد چشم اضافه و ۵ عدد نان بود که ۱۰ عدد نان تحویل دادند در عوضش مغز ندادند!,740032
p4rdd5,10,HAPPY,"عالی بود 
تازه و اصلا بو نمی داد


سیرابی و شیردان",4971002
p4rdd5,10,HAPPY,عالی.البته از بهترین کله پزی تهران غیر از این انتظار نداریم. ,11528597
p4rdd5,10,HAPPY,طعم و مزه فوق العاده ,8803367
p4rdd5,10,HAPPY,مثل همیشه عالی و مرتب سپاس فراوان,1462071
p4rdd5,10,HAPPY,بسیار پرحجم و خوشمزه.,238158
p4rdd5,10,HAPPY,عالی بود ؛ ممنونم ازتون . مدتها بود کلپچ نخورده بودم و امروز واقعا لذت بردم از غذای خوشمزه شما,3461910
p4rdd5,10,HAPPY,سریع رسید دستم، مثل همیشه کیفیت عالی بود، نکته ای که از بقیه رستوران ها متمایز میکنه پیگیری کیفیت سفارش از طرف رستوران هست که این موضوع به نظرم خیلی ارزشمنده، در کل عالی بود هم کیفیت و هم سرعت ارسال,2325824
p4rdd5,10,HAPPY,بموقع گرم کیفیت خوب,5156339
p4rdd5,10,HAPPY,کیفیت و کمیت واقعا عالی بود بسته بندی خیلی خوب بود در بازه زمانی مناسبی هم ارسال شد خوشالیم که طباخی تمیز و باکیفیتی به اسنپ اضافه شده.,794998
p4rdd5,10,HAPPY,اقا عالی بود اصلا بوی بد نمی‌داد،  خدا برکت بده,319135
p4rdd5,10,HAPPY,خیلی عالی بود ,8451793
p4rdd5,10,HAPPY,مثل همیشه عالیه,3350481
p4rdd5,10,HAPPY,مثل همیشه عالی,11888756
p4rdd5,10,HAPPY,خوب و تمیز ممنون,1311423
p4rdd5,10,HAPPY,"ارسال خیلی به موقع بود غذا گرم بود 
طعم غذا هم عالی بود امتیاز بیشتر هم بود قطعا میدادم ",5111853
p4rdd5,10,HAPPY,عالییییی بود خیلی زودم رسید,3641851
p4rdd5,10,HAPPY,عالی با تشکر,8505872
p4rdd5,10,HAPPY,"ممنونم
خیلی خوب بود",7883868
p4rdd5,10,HAPPY,بسیار  عالی,848901
